CustomerID,Segment,Age,IncomeLevel,JoinDate
C000544,Premium,27,High,2023-02-10
C000545,Trendy,26,Medium-High,2023-08-09
C000546,Casual Shopper,35,Medium-Low,2023-11-05
C000547,Trendy,38,Medium-High,2023-04-03
C000548,Casual Shopper,42,Medium-Low,2023-10-07
C000549,Fitness Enthusiast,42,Medium-High,2023-05-31
C000550,Trendy,65,Medium-High,2023-06-14
C000551,Value-Conscious,52,Medium,2023-02-22
C000552,Casual Shopper,30,Medium-Low,2023-02-10
C000553,Fitness Enthusiast,60,Medium-High,2023-06-17
C000554,Casual Shopper,21,Medium-Low,2023-12-05
C000555,Trendy,22,Medium-High,2023-06-01
C000556,Trendy,44,Medium-High,2023-06-06
C000557,Premium,31,High,2023-08-17
C000558,Casual Shopper,18,Medium-Low,2023-11-05
C000559,Fitness Enthusiast,52,Medium-High,2023-08-07
C000560,Trendy,42,Medium-High,2023-03-27
C000561,Casual Shopper,33,Medium-Low,2023-12-20
C000562,Value-Conscious,32,Medium,2023-08-16
C000563,Trendy,32,Medium-High,2023-06-29
C000564,Value-Conscious,18,Medium,2023-08-17
C000565,Casual Shopper,24,Medium-Low,2023-01-22
C000566,Trendy,26,Medium-High,2023-06-30
C000567,Premium,48,High,2023-11-11
C000568,Trendy,28,Medium-High,2023-08-11
C000569,Trendy,39,Medium-High,2023-05-21
C000570,Value-Conscious,32,Medium,2023-11-24
C000571,Premium,24,High,2023-01-30
C000572,Value-Conscious,38,Medium,2023-02-08
C000573,Trendy,34,Medium-High,2023-12-10
C000574,Casual Shopper,47,Medium-Low,2023-11-23
C000575,Fitness Enthusiast,30,Medium-High,2023-07-27
C000576,Value-Conscious,27,Medium,2023-07-06
C000577,Trendy,44,Medium-High,2023-09-20
C000578,Casual Shopper,32,Medium-Low,2023-12-14
C000579,Casual Shopper,46,Medium-Low,2023-03-23
C000580,Fitness Enthusiast,28,Medium-High,2023-01-16
C000581,Casual Shopper,36,Medium-Low,2023-03-15
C000582,Casual Shopper,27,Medium-Low,2023-11-08
C000583,Premium,25,High,2023-12-14
C000584,Value-Conscious,18,Medium,2023-08-13
C000585,Premium,53,High,2023-01-18
C000586,Premium,29,High,2023-03-06
C000587,Premium,41,High,2023-02-04
C000588,Casual Shopper,32,Medium-Low,2023-05-01
C000589,Casual Shopper,49,Medium-Low,2023-11-27
C000590,Premium,18,High,2023-07-07
C000591,Casual Shopper,37,Medium-Low,2023-07-05
C000592,Fitness Enthusiast,44,Medium-High,2023-07-16
C000593,Casual Shopper,35,Medium-Low,2023-10-18
C000594,Premium,26,High,2023-01-17
C000595,Premium,18,High,2023-11-06
C000596,Trendy,27,Medium-High,2023-03-20
C000597,Trendy,18,Medium-High,2023-12-14
C000598,Casual Shopper,43,Medium-Low,2023-08-19
C000599,Casual Shopper,40,Medium-Low,2023-07-09
C000600,Trendy,45,Medium-High,2023-07-10
C000601,Casual Shopper,23,Medium-Low,2023-08-16
C000602,Casual Shopper,21,Medium-Low,2023-02-09
C000603,Trendy,41,Medium-High,2023-10-21
C000604,Fitness Enthusiast,40,Medium-High,2023-03-12
C000605,Fitness Enthusiast,18,Medium-High,2023-09-29
C000606,Trendy,26,Medium-High,2023-07-07
C000607,Value-Conscious,54,Medium,2023-07-23
C000608,Casual Shopper,44,Medium-Low,2023-06-10
C000609,Value-Conscious,31,Medium,2023-11-29
C000610,Premium,20,High,2023-05-23
C000611,Fitness Enthusiast,23,Medium-High,2023-05-08
C000612,Premium,29,High,2023-02-28
C000613,Casual Shopper,18,Medium-Low,2023-01-14
C000614,Premium,49,High,2023-04-06
C000615,Trendy,48,Medium-High,2023-09-13
C000616,Casual Shopper,20,Medium-Low,2023-09-23
C000617,Value-Conscious,57,Medium,2023-07-18
C000618,Premium,29,High,2023-10-15
C000619,Trendy,35,Medium-High,2023-03-02
C000620,Fitness Enthusiast,29,Medium-High,2023-05-15
C000621,Value-Conscious,21,Medium,2023-05-14
C000622,Premium,30,High,2023-12-27
C000623,Casual Shopper,18,Medium-Low,2023-08-17
C000624,Fitness Enthusiast,30,Medium-High,2023-04-20
C000625,Premium,33,High,2023-11-10
C000626,Fitness Enthusiast,37,Medium-High,2023-05-27
C000627,Casual Shopper,18,Medium-Low,2023-12-22
C000628,Value-Conscious,18,Medium,2023-09-09
C000629,Trendy,37,Medium-High,2023-04-13
C000630,Trendy,20,Medium-High,2023-03-04
C000631,Casual Shopper,32,Medium-Low,2023-03-11
C000632,Value-Conscious,49,Medium,2023-02-07
C000633,Value-Conscious,19,Medium,2023-08-20
C000634,Fitness Enthusiast,24,Medium-High,2023-03-30
C000635,Trendy,46,Medium-High,2024-01-01
C000636,Premium,18,High,2023-08-16
C000637,Trendy,32,Medium-High,2023-02-14
C000638,Trendy,63,Medium-High,2023-12-16
C000639,Fitness Enthusiast,38,Medium-High,2023-06-13
C000640,Trendy,45,Medium-High,2023-12-08
C000641,Casual Shopper,29,Medium-Low,2023-06-27
C000642,Premium,19,High,2023-12-30
C000643,Trendy,18,Medium-High,2023-02-03
C000644,Fitness Enthusiast,37,Medium-High,2023-10-09
C000645,Fitness Enthusiast,38,Medium-High,2023-10-05
C000646,Fitness Enthusiast,56,Medium-High,2023-05-29
C000647,Premium,30,High,2023-06-03
C000648,Casual Shopper,38,Medium-Low,2023-03-22
C000649,Value-Conscious,33,Medium,2023-12-31
C000650,Fitness Enthusiast,20,Medium-High,2023-12-30
C000651,Trendy,38,Medium-High,2023-12-25
C000652,Value-Conscious,47,Medium,2023-11-23
C000653,Value-Conscious,42,Medium,2023-03-31
C000654,Value-Conscious,26,Medium,2023-07-05
C000655,Trendy,65,Medium-High,2023-09-18
C000656,Fitness Enthusiast,31,Medium-High,2023-04-25
C000657,Fitness Enthusiast,49,Medium-High,2023-03-04
C000658,Casual Shopper,30,Medium-Low,2023-04-13
C000659,Trendy,48,Medium-High,2023-03-13
C000660,Fitness Enthusiast,32,Medium-High,2023-05-02
C000661,Premium,33,High,2023-09-10
C000662,Trendy,47,Medium-High,2023-01-14
C000663,Casual Shopper,58,Medium-Low,2023-07-04
C000664,Casual Shopper,32,Medium-Low,2023-10-11
C000665,Casual Shopper,30,Medium-Low,2023-10-21
C000666,Value-Conscious,26,Medium,2023-07-08
C000667,Casual Shopper,24,Medium-Low,2023-08-28
C000668,Fitness Enthusiast,26,Medium-High,2023-10-10
C000669,Premium,28,High,2023-03-08
C000670,Premium,45,High,2023-11-10
C000671,Casual Shopper,41,Medium-Low,2023-02-14
C000672,Premium,43,High,2023-02-03
C000673,Casual Shopper,43,Medium-Low,2023-06-08
C000674,Casual Shopper,49,Medium-Low,2023-07-23
C000675,Casual Shopper,25,Medium-Low,2023-09-03
C000676,Trendy,37,Medium-High,2023-09-27
C000677,Premium,18,High,2023-07-30
C000678,Premium,18,High,2023-07-29
C000679,Value-Conscious,36,Medium,2023-10-22
C000680,Fitness Enthusiast,33,Medium-High,2023-02-07
C000681,Premium,35,High,2023-03-06
C000682,Value-Conscious,42,Medium,2023-06-12
C000683,Premium,52,High,2023-11-25
C000684,Casual Shopper,35,Medium-Low,2023-02-07
C000685,Premium,33,High,2023-08-19
C000686,Value-Conscious,26,Medium,2023-08-27
C000687,Value-Conscious,45,Medium,2023-12-15
C000688,Fitness Enthusiast,27,Medium-High,2023-09-22
C000689,Trendy,31,Medium-High,2023-06-26
C000690,Trendy,42,Medium-High,2023-03-07
C000691,Value-Conscious,35,Medium,2023-10-10
C000692,Casual Shopper,35,Medium-Low,2023-11-24
C000693,Value-Conscious,24,Medium,2023-10-28
C000694,Fitness Enthusiast,39,Medium-High,2023-04-04
C000695,Trendy,61,Medium-High,2023-03-08
C000696,Casual Shopper,19,Medium-Low,2023-08-10
C000697,Premium,21,High,2023-09-15
C000698,Casual Shopper,44,Medium-Low,2023-01-29
C000699,Casual Shopper,37,Medium-Low,2023-03-05
C000700,Trendy,51,Medium-High,2023-09-23
C000701,Premium,26,High,2023-03-20
C000702,Trendy,45,Medium-High,2023-06-05
C000703,Value-Conscious,39,Medium,2023-03-26
C000704,Premium,23,High,2023-03-24
C000705,Casual Shopper,27,Medium-Low,2023-06-15
C000706,Value-Conscious,35,Medium,2023-12-30
C000707,Casual Shopper,24,Medium-Low,2023-04-26
C000708,Premium,48,High,2023-06-27
C000709,Value-Conscious,43,Medium,2023-09-23
C000710,Value-Conscious,29,Medium,2023-05-26
C000711,Casual Shopper,33,Medium-Low,2023-02-10
C000712,Fitness Enthusiast,46,Medium-High,2023-05-09
C000713,Value-Conscious,34,Medium,2023-04-11
C000714,Value-Conscious,58,Medium,2023-11-22
C000715,Casual Shopper,41,Medium-Low,2023-10-10
C000716,Casual Shopper,25,Medium-Low,2023-05-21
C000717,Fitness Enthusiast,22,Medium-High,2023-03-06
C000718,Premium,47,High,2023-11-17
C000719,Casual Shopper,29,Medium-Low,2023-06-05
C000720,Value-Conscious,36,Medium,2023-11-11
C000721,Fitness Enthusiast,18,Medium-High,2023-10-01
C000722,Trendy,35,Medium-High,2023-02-17
C000723,Value-Conscious,18,Medium,2023-09-15
C000724,Premium,18,High,2023-11-25
C000725,Casual Shopper,49,Medium-Low,2023-03-28
C000726,Fitness Enthusiast,31,Medium-High,2023-10-31
C000727,Value-Conscious,30,Medium,2023-10-25
C000728,Fitness Enthusiast,60,Medium-High,2023-03-20
C000729,Value-Conscious,46,Medium,2023-03-29
C000730,Value-Conscious,54,Medium,2023-12-04
C000731,Premium,50,High,2023-11-16
C000732,Value-Conscious,44,Medium,2023-11-06
C000733,Casual Shopper,53,Medium-Low,2023-06-22
C000734,Value-Conscious,25,Medium,2023-10-16
C000735,Fitness Enthusiast,24,Medium-High,2023-01-22
C000736,Premium,18,High,2023-01-15
C000737,Premium,18,High,2023-02-11
C000738,Casual Shopper,36,Medium-Low,2023-01-24
C000739,Premium,18,High,2023-11-25
C000740,Premium,21,High,2023-10-23
C000741,Premium,32,High,2023-05-16
C000742,Trendy,18,Medium-High,2023-11-30
C000743,Trendy,34,Medium-High,2023-04-18
C000744,Trendy,35,Medium-High,2023-10-20
C000745,Fitness Enthusiast,59,Medium-High,2023-08-02
C000746,Value-Conscious,37,Medium,2023-11-13
C000747,Casual Shopper,36,Medium-Low,2023-11-24
C000748,Fitness Enthusiast,53,Medium-High,2023-01-16
C000749,Premium,32,High,2023-09-12
C000750,Value-Conscious,37,Medium,2023-11-18
C000751,Premium,46,High,2023-10-07
C000752,Trendy,26,Medium-High,2023-05-29
C000753,Value-Conscious,46,Medium,2023-11-25
C000754,Fitness Enthusiast,18,Medium-High,2023-06-04
C000755,Casual Shopper,43,Medium-Low,2023-09-05
C000756,Trendy,43,Medium-High,2023-05-06
C000757,Value-Conscious,30,Medium,2023-12-17
C000758,Value-Conscious,32,Medium,2023-07-27
C000759,Value-Conscious,55,Medium,2023-06-02
C000760,Trendy,33,Medium-High,2023-08-21
C000761,Premium,41,High,2023-02-07
C000762,Premium,35,High,2023-12-19
C000763,Value-Conscious,27,Medium,2023-01-31
C000764,Premium,27,High,2023-03-22
C000765,Casual Shopper,39,Medium-Low,2023-08-14
C000766,Premium,51,High,2023-08-01
C000767,Casual Shopper,19,Medium-Low,2023-09-05
C000768,Casual Shopper,53,Medium-Low,2023-08-26
C000769,Value-Conscious,42,Medium,2023-04-15
C000770,Value-Conscious,32,Medium,2023-06-24
C000771,Trendy,38,Medium-High,2023-11-07
C000772,Premium,42,High,2023-03-15
C000773,Premium,21,High,2023-06-10
C000774,Fitness Enthusiast,33,Medium-High,2023-06-13
C000775,Trendy,35,Medium-High,2023-06-26
C000776,Casual Shopper,18,Medium-Low,2023-07-24
C000777,Premium,45,High,2023-03-08
C000778,Trendy,27,Medium-High,2023-07-09
C000779,Trendy,28,Medium-High,2023-09-21
C000780,Value-Conscious,34,Medium,2023-10-15
C000781,Trendy,40,Medium-High,2023-02-24
C000782,Value-Conscious,39,Medium,2023-06-13
C000783,Fitness Enthusiast,35,Medium-High,2023-05-04
C000784,Value-Conscious,38,Medium,2023-08-27
C000785,Trendy,26,Medium-High,2023-03-04
C000786,Casual Shopper,36,Medium-Low,2023-05-17
C000787,Fitness Enthusiast,41,Medium-High,2023-08-19
C000788,Fitness Enthusiast,28,Medium-High,2023-05-07
C000789,Fitness Enthusiast,35,Medium-High,2023-03-14
C000790,Fitness Enthusiast,41,Medium-High,2023-02-19
C000791,Casual Shopper,33,Medium-Low,2023-01-26
C000792,Casual Shopper,20,Medium-Low,2023-05-29
C000793,Value-Conscious,51,Medium,2023-07-16
C000794,Value-Conscious,49,Medium,2023-11-12
C000795,Trendy,34,Medium-High,2023-08-03
C000796,Premium,53,High,2023-05-08
C000797,Premium,42,High,2023-03-23
C000798,Value-Conscious,32,Medium,2023-06-17
C000799,Casual Shopper,26,Medium-Low,2023-10-23
C000800,Casual Shopper,21,Medium-Low,2023-06-10
C000801,Casual Shopper,33,Medium-Low,2023-04-08
C000802,Premium,24,High,2023-03-23
C000803,Trendy,25,Medium-High,2023-09-13
C000804,Value-Conscious,39,Medium,2023-09-21
C000805,Value-Conscious,18,Medium,2023-08-28
C000806,Casual Shopper,18,Medium-Low,2023-09-13
C000807,Fitness Enthusiast,36,Medium-High,2023-06-07
C000808,Value-Conscious,42,Medium,2023-09-12
C000809,Casual Shopper,39,Medium-Low,2023-01-12
C000810,Value-Conscious,18,Medium,2023-02-16
C000811,Casual Shopper,26,Medium-Low,2023-07-21
C000812,Fitness Enthusiast,27,Medium-High,2023-09-16
C000813,Premium,18,High,2023-08-23
C000814,Premium,35,High,2023-05-04
C000815,Premium,37,High,2023-04-21
C000816,Value-Conscious,32,Medium,2023-10-26
C000817,Fitness Enthusiast,18,Medium-High,2023-06-30
C000818,Trendy,58,Medium-High,2023-01-25
C000819,Trendy,25,Medium-High,2023-01-26
C000820,Value-Conscious,46,Medium,2023-05-25
C000821,Fitness Enthusiast,51,Medium-High,2023-09-11
C000822,Trendy,30,Medium-High,2023-11-02
C000823,Trendy,39,Medium-High,2023-12-01
C000824,Value-Conscious,19,Medium,2023-12-11
C000825,Value-Conscious,30,Medium,2023-08-29
C000826,Premium,40,High,2023-05-27
C000827,Premium,35,High,2023-10-02
C000828,Trendy,43,Medium-High,2023-01-05
C000829,Casual Shopper,29,Medium-Low,2023-02-25
C000830,Casual Shopper,46,Medium-Low,2023-08-09
C000831,Casual Shopper,23,Medium-Low,2023-03-10
C000832,Fitness Enthusiast,40,Medium-High,2023-05-16
C000833,Trendy,28,Medium-High,2023-07-07
C000834,Premium,18,High,2023-07-26
C000835,Premium,43,High,2023-07-07
C000836,Premium,18,High,2023-01-24
C000837,Fitness Enthusiast,26,Medium-High,2023-07-25
C000838,Value-Conscious,22,Medium,2023-01-27
C000839,Value-Conscious,49,Medium,2023-10-19
C000840,Casual Shopper,44,Medium-Low,2023-10-15
C000841,Trendy,22,Medium-High,2023-04-10
C000842,Casual Shopper,20,Medium-Low,2023-07-05
C000843,Casual Shopper,29,Medium-Low,2023-10-11
C000844,Fitness Enthusiast,21,Medium-High,2023-05-28
C000845,Casual Shopper,52,Medium-Low,2023-02-07
C000846,Casual Shopper,18,Medium-Low,2023-07-17
C000847,Premium,56,High,2023-09-16
C000848,Value-Conscious,39,Medium,2023-08-19
C000849,Casual Shopper,41,Medium-Low,2023-10-09
C000850,Premium,36,High,2023-05-24
C000851,Value-Conscious,18,Medium,2023-11-16
C000852,Casual Shopper,44,Medium-Low,2023-12-15
C000853,Casual Shopper,35,Medium-Low,2023-11-09
C000854,Trendy,23,Medium-High,2023-03-02
C000855,Value-Conscious,47,Medium,2023-03-07
C000856,Trendy,46,Medium-High,2023-02-19
C000857,Fitness Enthusiast,48,Medium-High,2023-07-21
C000858,Fitness Enthusiast,46,Medium-High,2023-07-11
C000859,Value-Conscious,28,Medium,2023-06-23
C000860,Value-Conscious,41,Medium,2023-10-13
C000861,Value-Conscious,47,Medium,2023-07-07
C000862,Trendy,46,Medium-High,2023-03-15
C000863,Fitness Enthusiast,18,Medium-High,2023-04-12
C000864,Value-Conscious,34,Medium,2023-11-05
C000865,Casual Shopper,26,Medium-Low,2023-09-18
C000866,Premium,52,High,2023-07-25
C000867,Casual Shopper,34,Medium-Low,2023-09-14
C000868,Value-Conscious,40,Medium,2023-01-21
C000869,Casual Shopper,37,Medium-Low,2023-01-24
C000870,Fitness Enthusiast,50,Medium-High,2023-01-20
C000871,Premium,56,High,2023-03-12
C000872,Fitness Enthusiast,35,Medium-High,2024-01-01
C000873,Value-Conscious,37,Medium,2023-06-20
C000874,Value-Conscious,51,Medium,2023-08-31
C000875,Premium,21,High,2023-09-23
C000876,Fitness Enthusiast,22,Medium-High,2023-08-22
C000877,Casual Shopper,27,Medium-Low,2023-03-18
C000878,Casual Shopper,44,Medium-Low,2023-11-07
C000879,Trendy,35,Medium-High,2023-09-21
C000880,Value-Conscious,27,Medium,2023-03-13
C000881,Value-Conscious,49,Medium,2023-06-17
C000882,Value-Conscious,18,Medium,2023-11-10
C000883,Casual Shopper,26,Medium-Low,2023-06-13
C000884,Casual Shopper,33,Medium-Low,2023-03-25
C000885,Value-Conscious,56,Medium,2023-07-21
C000886,Value-Conscious,27,Medium,2023-11-12
C000887,Premium,41,High,2023-06-03
C000888,Casual Shopper,33,Medium-Low,2023-10-31
C000889,Casual Shopper,20,Medium-Low,2023-06-22
C000890,Trendy,41,Medium-High,2023-09-17
C000891,Casual Shopper,31,Medium-Low,2023-09-18
C000892,Value-Conscious,28,Medium,2023-09-30
C000893,Trendy,19,Medium-High,2023-09-08
C000894,Fitness Enthusiast,35,Medium-High,2023-12-29
C000895,Premium,53,High,2023-10-16
C000896,Casual Shopper,27,Medium-Low,2023-06-03
C000897,Trendy,21,Medium-High,2023-09-01
C000898,Value-Conscious,18,Medium,2023-01-09
C000899,Value-Conscious,18,Medium,2023-07-08
C000900,Value-Conscious,33,Medium,2023-06-19
C000901,Casual Shopper,36,Medium-Low,2023-12-11
C000902,Premium,39,High,2023-02-26
C000903,Premium,33,High,2023-08-02
C000904,Premium,37,High,2023-10-26
C000905,Trendy,52,Medium-High,2023-06-07
C000906,Value-Conscious,49,Medium,2023-12-19
C000907,Premium,49,High,2023-11-19
C000908,Casual Shopper,47,Medium-Low,2023-01-14
C000909,Value-Conscious,42,Medium,2023-11-02
C000910,Fitness Enthusiast,18,Medium-High,2023-08-31
C000911,Fitness Enthusiast,32,Medium-High,2023-05-16
C000912,Trendy,38,Medium-High,2023-12-02
C000913,Casual Shopper,24,Medium-Low,2023-10-24
C000914,Premium,55,High,2023-10-23
C000915,Trendy,31,Medium-High,2023-04-27
C000916,Fitness Enthusiast,18,Medium-High,2023-01-27
C000917,Value-Conscious,30,Medium,2023-10-26
C000918,Casual Shopper,40,Medium-Low,2023-09-03
C000919,Fitness Enthusiast,24,Medium-High,2023-03-29
C000920,Casual Shopper,33,Medium-Low,2023-09-26
C000921,Fitness Enthusiast,18,Medium-High,2023-11-19
C000922,Trendy,29,Medium-High,2023-11-14
C000923,Casual Shopper,35,Medium-Low,2023-07-14
C000924,Casual Shopper,33,Medium-Low,2023-03-17
C000925,Casual Shopper,44,Medium-Low,2023-12-15
C000926,Premium,23,High,2023-05-05
C000927,Value-Conscious,39,Medium,2023-01-17
C000928,Premium,41,High,2023-10-21
C000929,Value-Conscious,26,Medium,2023-12-25
C000930,Value-Conscious,24,Medium,2023-02-26
C000931,Premium,55,High,2023-04-08
C000932,Casual Shopper,31,Medium-Low,2023-01-10
C000933,Casual Shopper,39,Medium-Low,2023-08-14
C000934,Casual Shopper,40,Medium-Low,2023-06-10
C000935,Fitness Enthusiast,18,Medium-High,2023-08-03
C000936,Casual Shopper,37,Medium-Low,2023-03-19
C000937,Casual Shopper,36,Medium-Low,2023-07-31
C000938,Premium,55,High,2023-12-20
C000939,Value-Conscious,36,Medium,2023-04-15
C000940,Trendy,44,Medium-High,2023-07-30
C000941,Value-Conscious,44,Medium,2023-09-14
C000942,Casual Shopper,31,Medium-Low,2023-11-10
C000943,Casual Shopper,60,Medium-Low,2023-08-30
C000944,Value-Conscious,25,Medium,2023-02-01
C000945,Casual Shopper,18,Medium-Low,2023-12-28
C000946,Casual Shopper,18,Medium-Low,2023-03-12
C000947,Fitness Enthusiast,29,Medium-High,2023-09-23
C000948,Premium,18,High,2023-04-17
C000949,Value-Conscious,26,Medium,2023-10-15
C000950,Trendy,35,Medium-High,2023-06-16
C000951,Fitness Enthusiast,38,Medium-High,2023-12-06
C000952,Trendy,30,Medium-High,2023-09-02
C000953,Casual Shopper,26,Medium-Low,2023-09-27
C000954,Value-Conscious,29,Medium,2023-07-12
C000955,Premium,41,High,2023-06-10
C000956,Fitness Enthusiast,22,Medium-High,2023-03-30
C000957,Casual Shopper,26,Medium-Low,2023-08-24
C000958,Value-Conscious,38,Medium,2023-09-30
C000959,Value-Conscious,36,Medium,2023-06-25
C000960,Trendy,18,Medium-High,2023-10-07
C000961,Value-Conscious,47,Medium,2023-07-01
C000962,Casual Shopper,29,Medium-Low,2023-12-13
C000963,Value-Conscious,21,Medium,2023-12-15
C000964,Trendy,18,Medium-High,2023-11-26
C000965,Fitness Enthusiast,47,Medium-High,2023-12-21
C000966,Trendy,18,Medium-High,2023-05-16
C000967,Value-Conscious,40,Medium,2023-11-09
C000968,Casual Shopper,45,Medium-Low,2023-09-05
C000969,Fitness Enthusiast,30,Medium-High,2023-04-09
C000970,Casual Shopper,54,Medium-Low,2023-05-07
C000971,Value-Conscious,23,Medium,2023-05-23
C000972,Casual Shopper,41,Medium-Low,2023-10-13
C000973,Value-Conscious,36,Medium,2023-06-02
C000974,Value-Conscious,55,Medium,2023-04-26
C000975,Premium,31,High,2023-06-02
C000976,Value-Conscious,40,Medium,2023-05-28
C000977,Premium,36,High,2023-12-27
C000978,Casual Shopper,18,Medium-Low,2023-04-17
C000979,Value-Conscious,33,Medium,2023-12-20
C000980,Value-Conscious,27,Medium,2023-12-27
C000981,Value-Conscious,36,Medium,2023-09-08
C000982,Trendy,40,Medium-High,2023-06-12
C000983,Trendy,51,Medium-High,2023-09-03
C000984,Casual Shopper,18,Medium-Low,2023-06-28
C000985,Casual Shopper,35,Medium-Low,2023-10-14
C000986,Trendy,19,Medium-High,2023-05-21
C000987,Fitness Enthusiast,41,Medium-High,2023-05-28
C000988,Premium,61,High,2023-03-04
C000989,Casual Shopper,30,Medium-Low,2023-10-21
C000990,Premium,25,High,2023-12-13
C000991,Casual Shopper,29,Medium-Low,2023-10-06
C000992,Fitness Enthusiast,19,Medium-High,2023-07-14
C000993,Value-Conscious,18,Medium,2023-07-22
C000994,Premium,38,High,2023-06-26
C000995,Casual Shopper,34,Medium-Low,2023-03-16
C000996,Trendy,25,Medium-High,2023-05-29
C000997,Casual Shopper,21,Medium-Low,2023-01-22
C000998,Premium,45,High,2023-05-28
C000999,Casual Shopper,49,Medium-Low,2024-01-01
C001000,Casual Shopper,36,Medium-Low,2023-02-10
C001001,Casual Shopper,18,Medium-Low,2023-06-27
C001002,Casual Shopper,32,Medium-Low,2023-08-15
C001003,Trendy,39,Medium-High,2023-12-02
C001004,Fitness Enthusiast,31,Medium-High,2023-05-12
C001005,Trendy,32,Medium-High,2023-09-03
