TransactionID,Date,Time,StoreID,ProductID,CustomerID,Quantity,UnitPrice,TotalAmount,PaymentMethod,Channel
TXN000269,2024-04-21,17:44:00,ONLINE,P0751,C01796,1,23.17,23.17,Debit Card,Online
TXN000270,2023-10-09,13:25:00,ST007,P0366,C03092,2,21.57,43.14,Credit Card,Offline
TXN000271,2023-12-06,09:39:00,ONLINE,P0865,C07215,1,33.49,33.49,Credit Card,Online
TXN000272,2024-01-26,19:38:00,ST009,P0088,C08749,2,33.29,66.58,PayPal,Offline
TXN000273,2024-05-31,15:50:00,ST008,P0641,C04757,2,24.69,49.38,Credit Card,Offline
TXN000274,2023-06-12,16:30:00,ONLINE,P0189,C09256,1,35.89,35.89,PayPal,Online
TXN000275,2023-07-17,18:00:00,ST007,P0773,C05336,2,38.7,77.4,Debit Card,Offline
TXN000276,2024-07-10,16:54:00,ST002,P0884,C00211,1,21.57,21.57,Debit Card,Offline
TXN000277,2024-12-20,17:53:00,ST008,P0479,C01916,1,35.76,35.76,Debit Card,Offline
TXN000278,2023-06-10,17:31:00,ST007,P0061,C04099,1,30.92,30.92,Credit Card,Offline
TXN000279,2024-11-26,09:46:00,ST001,P0864,C03006,1,22.83,22.83,Credit Card,Offline
TXN000280,2024-06-11,11:10:00,ST002,P0011,C03783,1,32.19,32.19,Credit Card,Offline
TXN000281,2024-05-01,20:22:00,ST005,P0055,C06049,2,19.55,39.1,Credit Card,Offline
TXN000282,2023-10-18,16:33:00,ONLINE,P0424,C07901,1,18.41,18.41,Credit Card,Online
TXN000283,2024-05-21,16:52:00,ONLINE,P0469,C02863,1,15.74,15.74,PayPal,Online
TXN000284,2024-11-24,09:26:00,ST008,P0661,GUEST2242,2,14.67,29.34,Credit Card,Offline
TXN000285,2024-02-06,20:16:00,ST009,P0418,C09314,1,34.93,34.93,PayPal,Offline
TXN000286,2023-05-09,16:27:00,ST001,P0780,C06160,1,27.52,27.52,PayPal,Offline
TXN000287,2024-09-15,10:52:00,ST009,P0284,GUEST4130,1,30.69,30.69,PayPal,Offline
TXN000288,2024-07-28,12:58:00,ONLINE,P0167,C09914,2,12.47,24.94,Debit Card,Online
TXN000289,2023-01-31,18:04:00,ST009,P0865,C08090,1,33.49,33.49,Debit Card,Offline
TXN000290,2023-07-01,10:10:00,ONLINE,P0753,C01257,1,18.31,18.31,PayPal,Online
TXN000291,2024-02-20,15:30:00,ST004,P0287,C09100,1,27.77,27.77,Credit Card,Offline
TXN000292,2023-03-18,20:20:00,ONLINE,P0445,C06370,1,18.98,18.98,PayPal,Online
TXN000293,2023-04-15,17:55:00,ST010,P0280,C05193,1,45.21,45.21,Credit Card,Offline
TXN000294,2023-10-23,17:11:00,ONLINE,P0496,C07984,2,46.98,93.96,Credit Card,Online
TXN000295,2024-05-27,14:56:00,ST005,P0386,C01628,1,19.43,19.43,PayPal,Offline
TXN000296,2024-12-14,09:36:00,ST003,P0285,C04348,1,51.17,51.17,Credit Card,Offline
TXN000297,2023-03-13,10:09:00,ONLINE,P0470,C08198,3,19.71,59.13,Credit Card,Online
TXN000298,2023-10-26,15:58:00,ST008,P0516,GUEST7509,2,16.48,32.96,Credit Card,Offline
TXN000299,2024-11-07,10:31:00,ST008,P0203,C00427,3,22.56,67.68,Credit Card,Offline
TXN000300,2023-06-23,12:56:00,ST010,P0363,C00823,1,37.98,37.98,Credit Card,Offline
TXN000301,2024-05-01,19:34:00,ST006,P0672,C07977,1,31.44,31.44,Credit Card,Offline
TXN000302,2023-09-22,20:24:00,ST009,P0791,C01667,1,13.12,13.12,Cash,Offline
TXN000303,2024-05-21,14:04:00,ST010,P0306,C01633,2,16.57,33.14,Credit Card,Offline
TXN000304,2024-09-30,20:27:00,ST003,P0658,C04454,2,20.21,40.42,PayPal,Offline
TXN000305,2023-12-25,18:16:00,ONLINE,P0651,C08403,1,8.85,8.85,Debit Card,Online
TXN000306,2023-02-10,19:22:00,ST006,P0363,GUEST9840,2,37.98,75.96,Credit Card,Offline
TXN000307,2024-10-11,10:03:00,ST010,P0461,GUEST5131,1,39.79,39.79,Credit Card,Offline
TXN000308,2024-04-17,18:39:00,ST006,P0835,GUEST9991,1,9.07,9.07,PayPal,Offline
TXN000309,2024-04-30,20:42:00,ST003,P0249,C05566,1,31.26,31.26,Debit Card,Offline
TXN000310,2024-12-24,12:57:00,ST006,P0239,C02863,2,14.44,28.88,Credit Card,Offline
TXN000311,2023-05-01,11:23:00,ST003,P0895,GUEST4025,2,7.33,14.66,Debit Card,Offline
TXN000312,2023-10-03,19:00:00,ONLINE,P0557,GUEST6992,1,14.04,14.04,Debit Card,Online
TXN000313,2023-09-11,17:08:00,ONLINE,P0012,C07421,1,21.64,21.64,Debit Card,Online
TXN000314,2023-12-05,11:15:00,ST005,P0719,C07691,1,16.31,16.31,Credit Card,Offline
TXN000315,2024-09-25,18:00:00,ONLINE,P0448,C07946,1,41.72,41.72,Credit Card,Online
TXN000316,2024-03-30,09:25:00,ST006,P0722,GUEST7670,1,26.16,26.16,PayPal,Offline
TXN000317,2024-03-12,13:00:00,ST003,P0306,C07911,1,16.57,16.57,Debit Card,Offline
TXN000318,2024-09-15,16:46:00,ONLINE,P0149,C00631,2,37.41,74.82,Cash,Online
TXN000319,2023-05-20,13:34:00,ONLINE,P0311,C01825,1,22.38,22.38,Credit Card,Online
TXN000320,2023-01-16,14:19:00,ST004,P0214,C04682,1,26.57,26.57,Debit Card,Offline
TXN000321,2023-09-14,18:23:00,ONLINE,P0531,C02987,1,49.95,49.95,Credit Card,Online
TXN000322,2024-01-27,13:35:00,ST006,P0380,C05324,1,50.76,50.76,Debit Card,Offline
TXN000323,2023-11-04,11:34:00,ST002,P0176,GUEST5444,1,28.6,28.6,Cash,Offline
TXN000324,2023-08-18,11:08:00,ONLINE,P0758,GUEST7578,1,8.3,8.3,Credit Card,Online
TXN000325,2024-08-30,16:49:00,ST004,P0249,GUEST2049,1,21.88,21.88,Debit Card,Offline
TXN000326,2023-11-04,12:59:00,ST009,P0808,C03103,1,16.66,16.66,Debit Card,Offline
TXN000327,2024-07-07,15:02:00,ONLINE,P0011,C05737,1,32.19,32.19,Credit Card,Online
TXN000328,2024-04-30,19:44:00,ST001,P0647,C04307,3,23.32,69.96,PayPal,Offline
TXN000329,2023-04-18,16:10:00,ONLINE,P0655,C09933,1,17.17,17.17,Credit Card,Online
TXN000330,2024-03-08,09:34:00,ONLINE,P0403,GUEST2072,1,31.97,31.97,Debit Card,Online
TXN000331,2024-11-20,19:04:00,ONLINE,P0536,GUEST6351,2,26.85,53.7,Credit Card,Online
TXN000332,2023-09-14,11:26:00,ST008,P0428,C06506,1,16.25,16.25,Credit Card,Offline
TXN000333,2023-12-10,14:21:00,ST001,P0571,C09973,2,30.27,60.54,PayPal,Offline
TXN000334,2024-06-01,19:30:00,ST006,P0568,C07746,1,26.45,26.45,Debit Card,Offline
TXN000335,2024-07-05,17:40:00,ST009,P0644,GUEST7977,1,10.37,10.37,Credit Card,Offline
TXN000336,2023-02-14,17:48:00,ST010,P0384,C01279,1,40.95,40.95,Credit Card,Offline
TXN000337,2024-06-03,20:30:00,ONLINE,P0382,C04684,1,24.94,24.94,Debit Card,Online
TXN000338,2023-07-18,14:18:00,ST003,P0462,C07416,1,50.78,50.78,Debit Card,Offline
TXN000339,2023-11-22,16:01:00,ONLINE,P0478,C07816,1,31.75,31.75,Credit Card,Online
TXN000340,2024-02-11,17:46:00,ONLINE,P0321,C05602,1,15.8,15.8,Debit Card,Online
TXN000341,2024-06-03,14:55:00,ONLINE,P0434,C05113,1,21.21,21.21,Credit Card,Online
TXN000342,2024-02-29,16:45:00,ONLINE,P0598,C03796,3,9.24,27.72,Debit Card,Online
TXN000343,2024-01-09,14:27:00,ONLINE,P0819,C01163,2,18.98,37.96,PayPal,Online
TXN000344,2024-01-08,19:22:00,ST003,P0885,C00840,1,18.16,18.16,Credit Card,Offline
TXN000345,2024-01-28,17:03:00,ST003,P0134,C09249,1,35.0,35.0,PayPal,Offline
TXN000346,2024-01-12,09:35:00,ST003,P0659,C09632,1,13.33,13.33,PayPal,Offline
TXN000347,2023-11-30,13:59:00,ST005,P0241,C01671,1,32.77,32.77,Credit Card,Offline
TXN000348,2024-12-31,18:49:00,ST007,P0403,C06584,2,31.97,63.94,PayPal,Offline
TXN000349,2023-07-25,14:44:00,ONLINE,P0748,GUEST4911,3,24.29,72.87,Credit Card,Online
TXN000350,2024-07-05,12:14:00,ST004,P0154,C03304,1,29.04,29.04,Credit Card,Offline
TXN000351,2024-10-31,11:22:00,ONLINE,P0725,C09527,1,33.5,33.5,Cash,Online
TXN000352,2023-10-20,17:51:00,ST009,P0479,C09470,1,35.76,35.76,Credit Card,Offline
TXN000353,2024-10-07,15:27:00,ONLINE,P0078,C00131,3,44.53,133.59,PayPal,Online
TXN000354,2024-03-21,16:58:00,ONLINE,P0264,C04239,1,31.59,31.59,Credit Card,Online
TXN000355,2024-12-15,17:59:00,ST002,P0713,C00349,1,24.25,24.25,Credit Card,Offline
TXN000356,2023-03-26,11:47:00,ONLINE,P0060,C00321,1,41.45,41.45,Credit Card,Online
TXN000357,2024-03-04,09:32:00,ST007,P0855,C01476,1,26.69,26.69,PayPal,Offline
TXN000358,2024-06-07,18:58:00,ONLINE,P0017,GUEST5207,1,14.15,14.15,PayPal,Online
TXN000359,2024-12-22,11:31:00,ONLINE,P0093,C01139,2,20.51,41.02,Debit Card,Online
TXN000360,2024-12-12,20:38:00,ST008,P0832,C05664,2,33.46,66.92,Credit Card,Offline
TXN000361,2023-10-30,10:09:00,ONLINE,P0865,GUEST3651,2,33.49,66.98,Credit Card,Online
TXN000362,2023-05-17,12:23:00,ONLINE,P0727,GUEST2907,1,31.46,31.46,Credit Card,Online
TXN000363,2023-07-27,11:30:00,ONLINE,P0526,C09593,3,49.99,149.97,Credit Card,Online
TXN000364,2023-03-16,20:25:00,ONLINE,P0008,GUEST8602,1,18.0,18.0,Credit Card,Online
TXN000365,2023-04-30,12:13:00,ONLINE,P0382,C04729,2,22.45,44.9,Credit Card,Online
TXN000366,2024-06-27,16:56:00,ONLINE,P0301,C00794,1,21.76,21.76,Credit Card,Online
TXN000367,2024-11-29,13:19:00,ST001,P0292,C07553,1,34.7,34.7,Debit Card,Offline
TXN000368,2024-02-10,17:58:00,ONLINE,P0128,C03622,2,17.59,35.18,PayPal,Online
TXN000369,2024-01-20,09:29:00,ST005,P0233,C07986,1,43.75,43.75,PayPal,Offline
TXN000370,2024-07-14,12:07:00,ST004,P0515,C02164,1,27.76,27.76,Credit Card,Offline
TXN000371,2023-11-23,16:24:00,ONLINE,P0118,GUEST4707,1,18.44,18.44,Debit Card,Online
TXN000372,2023-06-27,09:53:00,ST002,P0479,GUEST5697,1,21.46,21.46,Cash,Offline
TXN000373,2024-10-14,15:17:00,ST004,P0139,C01714,1,38.34,38.34,Credit Card,Offline
TXN000374,2024-07-28,17:43:00,ONLINE,P0878,C06691,1,39.16,39.16,Credit Card,Online
TXN000375,2024-08-14,16:43:00,ONLINE,P0871,C03107,1,33.96,33.96,PayPal,Online
TXN000376,2023-07-17,17:18:00,ST003,P0150,C06441,3,22.79,68.37,Cash,Offline
TXN000377,2024-12-13,14:23:00,ST010,P0303,GUEST7768,1,19.83,19.83,Credit Card,Offline
TXN000378,2023-12-31,10:42:00,ONLINE,P0136,C00276,1,30.97,30.97,Credit Card,Online
TXN000379,2024-09-06,13:59:00,ONLINE,P0788,C09286,1,12.59,12.59,Debit Card,Online
TXN000380,2024-11-23,12:56:00,ST010,P0060,C05702,2,24.87,49.74,Credit Card,Offline
TXN000381,2023-12-11,18:24:00,ST010,P0542,C00124,1,25.36,25.36,Credit Card,Offline
TXN000382,2024-01-09,18:55:00,ONLINE,P0114,C07996,2,30.88,61.76,Debit Card,Online
TXN000383,2023-10-24,18:36:00,ONLINE,P0335,GUEST6911,1,22.46,22.46,PayPal,Online
TXN000384,2023-04-13,09:40:00,ST005,P0874,C01153,1,5.1,5.1,Debit Card,Offline
TXN000385,2023-07-29,16:04:00,ONLINE,P0348,C07805,1,11.75,11.75,Credit Card,Online
TXN000386,2023-09-10,10:09:00,ST007,P0402,C04720,1,38.05,38.05,PayPal,Offline
TXN000387,2023-04-12,18:30:00,ST001,P0291,C06673,3,33.37,100.11,Credit Card,Offline
TXN000388,2023-12-29,17:27:00,ST003,P0288,C00991,2,49.49,98.98,Cash,Offline
TXN000389,2023-11-18,14:45:00,ONLINE,P0543,C05687,1,52.79,52.79,Debit Card,Online
TXN000390,2024-03-19,11:11:00,ONLINE,P0495,GUEST9474,3,24.86,74.58,Credit Card,Online
TXN000391,2023-06-19,13:51:00,ST010,P0409,C05280,1,38.65,38.65,Credit Card,Offline
TXN000392,2023-04-07,15:31:00,ONLINE,P0866,C00290,2,15.72,31.44,Credit Card,Online
TXN000393,2023-08-08,20:55:00,ONLINE,P0199,C02353,1,40.33,40.33,Cash,Online
TXN000394,2024-10-22,09:53:00,ST007,P0418,C00540,3,34.93,104.79,PayPal,Offline
TXN000395,2024-01-25,12:21:00,ST005,P0641,C08069,1,19.75,19.75,Credit Card,Offline
TXN000396,2024-06-21,19:57:00,ONLINE,P0292,GUEST4078,1,34.7,34.7,Credit Card,Online
TXN000397,2024-08-12,09:19:00,ST006,P0873,C05970,2,19.57,39.14,Debit Card,Offline
TXN000398,2024-04-20,12:44:00,ONLINE,P0576,C00653,1,27.13,27.13,Cash,Online
TXN000399,2023-01-08,11:23:00,ST008,P0717,C07572,1,21.2,21.2,Credit Card,Offline
TXN000400,2023-12-18,13:13:00,ST004,P0382,C07538,1,24.94,24.94,Credit Card,Offline
TXN000401,2024-07-25,11:55:00,ONLINE,P0809,C06467,1,39.79,39.79,Credit Card,Online
TXN000402,2023-05-11,12:29:00,ST006,P0613,C03412,2,19.33,38.66,PayPal,Offline
TXN000403,2023-08-30,12:54:00,ONLINE,P0536,GUEST3243,1,26.85,26.85,Cash,Online
TXN000404,2023-01-03,16:23:00,ST002,P0166,C06732,1,23.75,23.75,Debit Card,Offline
TXN000405,2023-01-31,14:47:00,ONLINE,P0154,C00921,1,29.04,29.04,PayPal,Online
TXN000406,2023-10-30,20:10:00,ONLINE,P0585,GUEST2394,1,8.17,8.17,Credit Card,Online
TXN000407,2023-03-05,09:52:00,ONLINE,P0631,C08110,1,12.21,12.21,Credit Card,Online
TXN000408,2023-05-04,13:13:00,ONLINE,P0056,C00322,1,21.56,21.56,Debit Card,Online
TXN000409,2023-08-12,09:52:00,ONLINE,P0781,C00709,1,17.37,17.37,PayPal,Online
TXN000410,2024-08-17,09:42:00,ONLINE,P0201,C03956,1,15.4,15.4,Debit Card,Online
TXN000411,2024-08-16,17:59:00,ONLINE,P0358,GUEST1323,1,20.26,20.26,Cash,Online
TXN000412,2024-05-07,14:33:00,ST007,P0257,C08630,2,52.31,104.62,PayPal,Offline
TXN000413,2024-11-17,16:28:00,ST005,P0727,C05760,1,31.46,31.46,Credit Card,Offline
TXN000414,2024-02-04,15:53:00,ST009,P0870,C05498,3,17.87,53.61,Debit Card,Offline
TXN000415,2023-10-28,14:01:00,ST005,P0154,GUEST3873,1,29.04,29.04,Credit Card,Offline
TXN000416,2023-03-30,15:52:00,ST010,P0559,C05892,2,9.42,18.84,Credit Card,Offline
TXN000417,2024-03-27,11:05:00,ST005,P0036,C02255,3,37.48,112.44,Credit Card,Offline
TXN000418,2024-03-10,17:50:00,ST007,P0432,C05822,1,35.98,35.98,Credit Card,Offline
TXN000419,2023-04-15,13:11:00,ST005,P0607,C07375,3,11.18,33.54,PayPal,Offline
TXN000420,2023-01-23,16:56:00,ONLINE,P0061,C03644,1,38.65,38.65,Debit Card,Online
TXN000421,2024-05-25,09:18:00,ST008,P0579,C01970,1,12.28,12.28,Debit Card,Offline
TXN000422,2024-08-26,12:24:00,ONLINE,P0394,C06280,1,38.34,38.34,Cash,Online
TXN000423,2023-05-31,14:13:00,ST004,P0353,GUEST9034,1,17.53,17.53,PayPal,Offline
TXN000424,2023-08-12,16:41:00,ST008,P0051,C04876,1,13.04,13.04,Debit Card,Offline
TXN000425,2024-03-18,17:22:00,ONLINE,P0253,C07118,1,42.39,42.39,Credit Card,Online
TXN000426,2024-06-05,13:59:00,ST003,P0364,C07064,1,20.59,20.59,Debit Card,Offline
TXN000427,2024-10-06,14:43:00,ONLINE,P0049,C09614,1,29.25,29.25,Credit Card,Online
TXN000428,2024-10-14,19:15:00,ST009,P0246,C03590,1,27.04,27.04,Debit Card,Offline
TXN000429,2024-12-30,17:59:00,ONLINE,P0784,C08360,1,28.36,28.36,Credit Card,Online
TXN000430,2023-04-16,11:36:00,ST005,P0337,C05112,1,18.21,18.21,Debit Card,Offline
TXN000431,2024-06-20,16:26:00,ONLINE,P0185,GUEST4267,3,18.46,55.38,Cash,Online
TXN000432,2023-04-28,15:05:00,ST010,P0354,C05133,2,25.1,50.2,PayPal,Offline
TXN000433,2023-04-12,10:02:00,ST006,P0684,GUEST6784,1,27.33,27.33,Credit Card,Offline
TXN000434,2024-05-20,17:25:00,ST005,P0013,GUEST9929,1,24.35,24.35,Debit Card,Offline
TXN000435,2024-09-12,17:38:00,ST007,P0208,GUEST2415,1,32.85,32.85,Cash,Offline
TXN000436,2023-01-29,16:53:00,ONLINE,P0151,C01179,2,13.71,27.42,Credit Card,Online
TXN000437,2023-05-10,20:11:00,ST010,P0546,C00129,1,52.71,52.71,PayPal,Offline
TXN000438,2024-02-29,15:10:00,ONLINE,P0018,C01915,1,43.87,43.87,Credit Card,Online
TXN000439,2024-10-25,19:56:00,ST005,P0449,C06396,1,24.06,24.06,Debit Card,Offline
TXN000440,2023-03-12,16:26:00,ONLINE,P0477,C06616,2,22.01,44.02,Credit Card,Online
TXN000441,2024-09-16,11:54:00,ONLINE,P0102,C04353,1,17.33,17.33,Debit Card,Online
TXN000442,2024-02-20,13:45:00,ST009,P0138,C01101,1,28.87,28.87,Credit Card,Offline
TXN000443,2024-04-03,19:15:00,ONLINE,P0771,C00021,2,29.82,59.64,Debit Card,Online
TXN000444,2023-06-27,20:30:00,ONLINE,P0668,C01727,3,30.89,92.67,Credit Card,Online
TXN000445,2023-09-10,11:07:00,ST003,P0650,C07401,1,25.18,25.18,Credit Card,Offline
TXN000446,2023-07-05,17:39:00,ST004,P0523,GUEST4323,1,50.44,50.44,Debit Card,Offline
TXN000447,2024-07-31,12:56:00,ST001,P0463,C04117,3,32.01,96.03,Credit Card,Offline
TXN000448,2023-03-25,19:41:00,ONLINE,P0679,C01289,2,32.32,64.64,Cash,Online
TXN000449,2023-10-14,17:44:00,ST007,P0181,C01093,2,24.81,49.62,PayPal,Offline
TXN000450,2024-01-31,19:04:00,ONLINE,P0422,C07453,1,22.12,22.12,Credit Card,Online
TXN000451,2024-08-02,12:22:00,ONLINE,P0044,C08758,2,36.08,72.16,Credit Card,Online
TXN000452,2023-01-21,14:39:00,ONLINE,P0775,C04931,2,6.52,13.04,PayPal,Online
TXN000453,2023-07-14,10:09:00,ONLINE,P0459,C01747,1,26.78,26.78,Cash,Online
TXN000454,2024-01-03,18:37:00,ONLINE,P0858,C07263,3,4.22,12.66,Credit Card,Online
TXN000455,2024-05-26,19:54:00,ST004,P0537,C01693,2,16.68,33.36,Debit Card,Offline
TXN000456,2023-01-22,16:57:00,ONLINE,P0752,GUEST5559,2,5.9,11.8,Credit Card,Online
TXN000457,2024-02-26,17:53:00,ONLINE,P0798,C07911,1,24.28,24.28,PayPal,Online
TXN000458,2024-11-29,13:12:00,ONLINE,P0526,C02129,1,49.99,49.99,Debit Card,Online
TXN000459,2024-02-23,14:57:00,ST009,P0456,C03105,3,30.89,92.67,Credit Card,Offline
TXN000460,2023-08-28,11:49:00,ST010,P0209,C00137,1,21.68,21.68,Credit Card,Offline
TXN000461,2023-01-24,13:46:00,ONLINE,P0517,GUEST8219,3,24.2,72.6,Credit Card,Online
TXN000462,2023-12-22,11:08:00,ST009,P0774,C08777,1,33.21,33.21,Credit Card,Offline
TXN000463,2023-06-15,19:00:00,ONLINE,P0893,C07922,1,28.08,28.08,Credit Card,Online
TXN000464,2023-05-13,15:55:00,ONLINE,P0095,C00891,1,29.48,29.48,Credit Card,Online
TXN000465,2024-05-11,20:46:00,ST003,P0038,C07352,1,35.33,35.33,PayPal,Offline
TXN000466,2023-10-18,10:45:00,ST005,P0110,GUEST6748,2,33.44,66.88,Debit Card,Offline
TXN000467,2024-08-25,19:09:00,ONLINE,P0649,C07210,1,12.52,12.52,Debit Card,Online
TXN000468,2023-03-08,12:46:00,ST001,P0460,GUEST4150,1,31.88,31.88,Credit Card,Offline
TXN000469,2023-10-11,19:42:00,ST005,P0615,C08028,3,24.2,72.6,Debit Card,Offline
TXN000470,2024-06-15,14:17:00,ST005,P0541,C07281,1,46.45,46.45,PayPal,Offline
TXN000471,2023-07-09,14:13:00,ONLINE,P0535,GUEST8539,2,29.18,58.36,Cash,Online
TXN000472,2024-12-05,13:33:00,ONLINE,P0089,C07476,1,24.36,24.36,PayPal,Online
TXN000473,2024-03-05,19:41:00,ONLINE,P0553,C08351,2,34.86,69.72,Credit Card,Online
TXN000474,2023-07-18,12:21:00,ST003,P0380,C05448,1,50.76,50.76,Credit Card,Offline
TXN000475,2023-01-27,16:16:00,ST003,P0786,GUEST3981,2,25.53,51.06,PayPal,Offline
TXN000476,2024-10-28,12:33:00,ONLINE,P0036,C09489,1,22.49,22.49,Credit Card,Online
TXN000477,2023-09-18,16:56:00,ONLINE,P0689,C01814,1,20.02,20.02,Credit Card,Online
TXN000478,2023-01-10,20:31:00,ST006,P0251,C08096,2,42.93,85.86,Credit Card,Offline
TXN000479,2023-12-10,19:56:00,ONLINE,P0729,C02989,1,26.62,26.62,PayPal,Online
TXN000480,2024-10-03,13:00:00,ONLINE,P0528,C00740,2,38.44,76.88,Debit Card,Online
TXN000481,2024-10-11,09:12:00,ST003,P0486,C04608,1,24.93,24.93,PayPal,Offline
TXN000482,2023-08-20,14:58:00,ST009,P0501,C03454,1,22.41,22.41,Credit Card,Offline
TXN000483,2023-08-04,14:42:00,ST006,P0363,GUEST1890,1,34.18,34.18,Credit Card,Offline
TXN000484,2024-02-26,18:17:00,ST004,P0616,C06602,1,32.14,32.14,Debit Card,Offline
TXN000485,2024-10-17,20:39:00,ST004,P0483,C05552,1,26.55,26.55,PayPal,Offline
TXN000486,2023-11-08,20:56:00,ST010,P0191,C09454,1,15.9,15.9,Debit Card,Offline
TXN000487,2023-11-25,20:41:00,ONLINE,P0129,GUEST2871,1,42.89,42.89,Debit Card,Online
TXN000488,2023-11-14,11:38:00,ST005,P0138,GUEST6255,3,28.87,86.61,Credit Card,Offline
TXN000489,2024-02-04,14:37:00,ONLINE,P0867,C03112,3,23.45,70.35,PayPal,Online
TXN000490,2023-11-16,17:33:00,ST003,P0055,C01454,1,19.55,19.55,Credit Card,Offline
TXN000491,2024-11-04,12:52:00,ST007,P0125,C06862,2,43.8,87.6,Credit Card,Offline
TXN000492,2023-11-03,10:21:00,ST003,P0421,C00569,1,15.52,15.52,Debit Card,Offline
TXN000493,2023-09-23,16:29:00,ST002,P0336,C02822,1,21.93,21.93,Credit Card,Offline
TXN000494,2023-01-06,10:04:00,ST006,P0308,C04246,2,49.94,99.88,Credit Card,Offline
TXN000495,2024-11-21,13:31:00,ST005,P0725,GUEST8022,1,33.5,33.5,Credit Card,Offline
TXN000496,2024-02-11,15:30:00,ONLINE,P0791,C02974,2,13.12,26.24,PayPal,Online
TXN000497,2024-12-01,12:22:00,ST005,P0607,GUEST1287,2,12.42,24.84,Credit Card,Offline
TXN000498,2023-04-14,14:26:00,ONLINE,P0723,C04068,2,31.44,62.88,Credit Card,Online
TXN000499,2023-06-18,14:27:00,ST010,P0642,C04948,1,23.11,23.11,Debit Card,Offline
TXN000500,2023-12-05,20:56:00,ONLINE,P0018,C08715,2,43.87,87.74,Credit Card,Online
TXN000501,2023-08-07,09:21:00,ONLINE,P0453,GUEST5904,1,31.86,31.86,Credit Card,Online
TXN000502,2024-08-04,14:42:00,ONLINE,P0532,C06690,1,45.73,45.73,Debit Card,Online
TXN000503,2024-03-19,19:13:00,ST002,P0479,C09250,1,35.76,35.76,Debit Card,Offline
TXN000504,2023-08-24,13:24:00,ONLINE,P0396,C04892,1,21.13,21.13,Cash,Online
TXN000505,2024-05-12,20:49:00,ONLINE,P0698,C06299,1,17.1,17.1,Debit Card,Online
TXN000506,2023-07-29,18:06:00,ST009,P0617,C06089,1,13.75,13.75,Credit Card,Offline
TXN000507,2023-10-21,12:48:00,ONLINE,P0045,C03666,1,41.28,41.28,Debit Card,Online
TXN000508,2023-12-13,10:48:00,ST003,P0874,C08508,1,5.67,5.67,PayPal,Offline
TXN000509,2023-03-24,20:16:00,ST007,P0683,C08433,1,27.79,27.79,Credit Card,Offline
TXN000510,2023-09-27,15:53:00,ONLINE,P0658,C07341,1,20.21,20.21,Credit Card,Online
TXN000511,2024-06-22,16:04:00,ONLINE,P0232,GUEST4267,3,21.97,65.91,Credit Card,Online
TXN000512,2024-06-28,13:53:00,ST002,P0139,GUEST7617,1,38.34,38.34,Debit Card,Offline
TXN000513,2023-04-28,16:42:00,ST009,P0403,GUEST7453,1,31.97,31.97,Credit Card,Offline
TXN000514,2023-03-26,20:07:00,ONLINE,P0676,C07651,1,31.41,31.41,Credit Card,Online
TXN000515,2023-12-18,13:52:00,ST004,P0007,C09112,1,39.47,39.47,Credit Card,Offline
TXN000516,2023-01-22,10:37:00,ONLINE,P0721,C04455,1,30.77,30.77,Credit Card,Online
TXN000517,2024-08-22,14:42:00,ONLINE,P0480,C09857,2,21.65,43.3,Credit Card,Online
TXN000518,2023-05-05,10:19:00,ST002,P0817,GUEST5729,3,28.27,84.81,Credit Card,Offline
TXN000519,2023-05-15,14:05:00,ST003,P0509,GUEST6083,1,13.33,13.33,PayPal,Offline
TXN000520,2023-06-21,17:36:00,ST003,P0226,C05392,1,37.65,37.65,PayPal,Offline
TXN000521,2024-10-20,09:35:00,ONLINE,P0313,C03583,1,39.73,39.73,Cash,Online
TXN000522,2023-04-29,19:17:00,ONLINE,P0363,C03865,1,37.98,37.98,Credit Card,Online
TXN000523,2023-08-18,13:41:00,ONLINE,P0584,GUEST2910,2,24.38,48.76,Debit Card,Online
TXN000524,2024-08-19,10:56:00,ONLINE,P0562,GUEST5181,1,31.28,31.28,Credit Card,Online
TXN000525,2023-06-04,18:36:00,ST009,P0134,C04253,1,35.0,35.0,Credit Card,Offline
TXN000526,2024-10-17,12:06:00,ONLINE,P0057,C02928,2,42.68,85.36,Debit Card,Online
TXN000527,2024-10-29,15:27:00,ST006,P0304,C01169,2,16.27,32.54,Debit Card,Offline
TXN000528,2024-03-28,14:52:00,ST001,P0317,C02119,1,35.47,35.47,Debit Card,Offline
TXN000529,2024-12-04,14:17:00,ONLINE,P0251,C00303,1,42.93,42.93,Debit Card,Online
TXN000530,2024-11-17,20:41:00,ST001,P0019,GUEST7346,1,22.05,22.05,Credit Card,Offline
TXN000531,2024-06-24,17:17:00,ST003,P0771,C05897,2,29.82,59.64,Credit Card,Offline
TXN000532,2024-06-29,19:05:00,ST009,P0118,GUEST7527,1,18.44,18.44,PayPal,Offline
TXN000533,2024-07-04,17:44:00,ONLINE,P0222,C06860,1,24.35,24.35,Cash,Online
TXN000534,2023-10-17,13:36:00,ST002,P0316,GUEST2318,2,39.18,78.36,PayPal,Offline
TXN000535,2024-01-24,12:48:00,ONLINE,P0504,C09868,1,42.69,42.69,Debit Card,Online
TXN000536,2024-05-26,11:14:00,ONLINE,P0385,C06421,2,22.94,45.88,Debit Card,Online
TXN000537,2023-12-09,12:24:00,ONLINE,P0752,C04430,2,5.9,11.8,Debit Card,Online
