ProductID,ProductName,Category,Subcategory,Size,Season,Color,Brand,Cost,Price,SupplierID,LaunchDate,Margin
P0752,JuniorWear Shoes Blue XL,Accessories,Shoes,XL,Summer,Blue,JuniorWear,2.96,5.9,SUP008,2022-05-12,49.83
P0753,LittleFashion Shoes Gray M,Accessories,Shoes,M,All Season,Gray,LittleFashion,9.33,18.31,SUP015,2022-12-10,49.04
P0754,BabyChic Shoes Green XS,Accessories,Shoes,XS,Summer,Green,BabyChic,13.42,25.31,SUP012,2022-11-11,46.98
P0755,BabyChic Shoes Yellow L,Accessories,Shoes,L,Fall,Yellow,BabyChic,14.84,26.28,SUP010,2022-10-29,43.53
P0756,KiddoFashion Shoes Red L,Accessories,Shoes,L,Spring,Red,KiddoFashion,18.66,33.45,SUP014,2023-10-12,44.22
P0757,SmallStyle Shoes Blue XL,Accessories,Shoes,XL,All Season,Blue,SmallStyle,17.4,38.44,SUP008,2022-07-19,54.73
P0758,YouthStyle Shoes Orange XL,Accessories,Shoes,XL,Spring,Orange,YouthStyle,5.35,11.85,SUP005,2023-02-28,54.85
P0759,LittleFashion Shoes Green XS,Accessories,Shoes,XS,Summer,Green,LittleFashion,16.17,27.66,SUP006,2023-02-24,41.54
P0760,LittleFashion Shoes White XL,Accessories,Shoes,XL,Winter,White,LittleFashion,7.96,13.52,SUP014,2022-07-04,41.12
P0761,BabyChic Shoes Gray XS,Accessories,Shoes,XS,Winter,Gray,BabyChic,4.2,7.11,SUP003,2022-11-17,40.93
P0762,KiddoFashion Shoes Yellow XS,Accessories,Shoes,XS,Spring,Yellow,KiddoFashion,8.05,17.31,SUP004,2022-06-22,53.5
P0763,KiddoFashion Shoes Blue XL,Accessories,Shoes,XL,Summer,Blue,KiddoFashion,10.75,22.01,SUP003,2023-09-22,51.16
P0764,YouthStyle Shoes Black L,Accessories,Shoes,L,Winter,Black,YouthStyle,7.43,14.97,SUP008,2023-01-28,50.37
P0765,PetitMode Shoes Green XS,Accessories,Shoes,XS,Spring,Green,PetitMode,17.58,33.11,SUP012,2023-01-18,46.9
P0766,PetitMode Shoes Green XS,Accessories,Shoes,XS,Fall,Green,PetitMode,8.61,15.9,SUP001,2023-11-24,45.85
P0767,MiniMode Shoes Beige XS,Accessories,Shoes,XS,Summer,Beige,MiniMode,14.76,30.07,SUP015,2022-12-19,50.91
P0768,TinyTrends Shoes Black M,Accessories,Shoes,M,Summer,Black,TinyTrends,9.12,19.47,SUP009,2023-08-26,53.16
P0769,TinyTrends Shoes Red M,Accessories,Shoes,M,Summer,Red,TinyTrends,6.26,11.34,SUP005,2022-10-25,44.8
P0770,SmallStyle Shoes Orange L,Accessories,Shoes,L,All Season,Orange,SmallStyle,6.0,11.35,SUP006,2023-03-21,47.14
P0771,KiddoFashion Shoes White S,Accessories,Shoes,S,Fall,White,KiddoFashion,13.9,29.82,SUP013,2022-07-12,53.39
P0772,KidsStyle Shoes Green S,Accessories,Shoes,S,Winter,Green,KidsStyle,12.14,24.86,SUP004,2022-05-15,51.17
P0773,SmallStyle Shoes Orange S,Accessories,Shoes,S,Spring,Orange,SmallStyle,20.22,38.7,SUP003,2022-05-07,47.75
P0774,YouthStyle Shoes Gray M,Accessories,Shoes,M,Spring,Gray,YouthStyle,17.69,33.21,SUP005,2023-07-02,46.73
P0775,SmallStyle Shoes Red XL,Accessories,Shoes,XL,Spring,Red,SmallStyle,3.55,6.52,SUP011,2022-04-21,45.55
P0776,TinyTrends Shoes Black XS,Accessories,Shoes,XS,Spring,Black,TinyTrends,20.69,38.3,SUP008,2023-01-25,45.98
P0777,JuniorWear Shoes Purple XS,Accessories,Shoes,XS,All Season,Purple,JuniorWear,19.62,33.67,SUP012,2022-06-06,41.73
P0778,JuniorWear Shoes Black S,Accessories,Shoes,S,Spring,Black,JuniorWear,6.25,12.98,SUP011,2022-04-14,51.85
P0779,SmallStyle Shoes Navy XL,Accessories,Shoes,XL,Fall,Navy,SmallStyle,13.5,26.38,SUP012,2022-05-21,48.82
P0780,PetitMode Shoes Beige L,Accessories,Shoes,L,Spring,Beige,PetitMode,20.12,34.4,SUP010,2022-05-01,41.51
P0781,TinyTrends Hats Purple M,Accessories,Hats,M,Spring,Purple,TinyTrends,8.43,17.37,SUP004,2023-09-16,51.47
P0782,PetitMode Hats Green S,Accessories,Hats,S,Fall,Green,PetitMode,15.88,32.32,SUP006,2023-02-24,50.87
P0783,KidsStyle Hats Orange M,Accessories,Hats,M,Summer,Orange,KidsStyle,17.35,33.79,SUP008,2022-08-01,48.65
P0784,MiniMode Hats Red L,Accessories,Hats,L,Fall,Red,MiniMode,13.17,28.36,SUP001,2023-11-19,53.56
P0785,SmallStyle Hats Gray XS,Accessories,Hats,XS,Spring,Gray,SmallStyle,13.9,26.84,SUP008,2022-06-02,48.21
P0786,TinyTrends Hats Beige XS,Accessories,Hats,XS,All Season,Beige,TinyTrends,12.13,25.53,SUP012,2022-04-14,52.49
P0787,KiddoFashion Hats Yellow M,Accessories,Hats,M,Summer,Yellow,KiddoFashion,17.84,30.79,SUP005,2023-04-21,42.06
P0788,LittleFashion Hats Red XS,Accessories,Hats,XS,Spring,Red,LittleFashion,5.85,12.59,SUP014,2022-10-25,53.53
P0789,YouthStyle Hats Beige M,Accessories,Hats,M,Fall,Beige,YouthStyle,3.18,5.83,SUP002,2022-04-08,45.45
P0790,LittleFashion Hats Gray XS,Accessories,Hats,XS,Spring,Gray,LittleFashion,13.97,26.25,SUP011,2022-06-24,46.78
P0791,KiddoFashion Hats Navy M,Accessories,Hats,M,Fall,Navy,KiddoFashion,6.67,13.12,SUP005,2022-04-06,49.16
P0792,LittleFashion Hats Blue M,Accessories,Hats,M,Fall,Blue,LittleFashion,13.54,25.81,SUP007,2023-02-14,47.54
P0793,YouthStyle Hats Beige L,Accessories,Hats,L,Fall,Beige,YouthStyle,18.62,39.57,SUP014,2023-05-05,52.94
P0794,TinyTrends Hats Pink L,Accessories,Hats,L,Summer,Pink,TinyTrends,14.98,29.33,SUP012,2022-03-02,48.93
P0795,YouthStyle Hats Navy S,Accessories,Hats,S,Spring,Navy,YouthStyle,11.15,19.99,SUP008,2023-08-06,44.22
P0796,SmallStyle Hats Black L,Accessories,Hats,L,Summer,Black,SmallStyle,17.51,29.24,SUP013,2023-01-03,40.12
P0797,LittleFashion Hats Purple XL,Accessories,Hats,XL,Spring,Purple,LittleFashion,4.42,9.49,SUP015,2023-05-15,53.42
P0798,KiddoFashion Hats Red XS,Accessories,Hats,XS,Winter,Red,KiddoFashion,16.29,30.35,SUP002,2022-09-25,46.33
P0799,PetitMode Hats Beige M,Accessories,Hats,M,Spring,Beige,PetitMode,6.74,14.6,SUP010,2023-08-02,53.84
P0800,PetitMode Hats Orange S,Accessories,Hats,S,Fall,Orange,PetitMode,4.67,8.0,SUP012,2023-09-26,41.62
P0801,MiniMode Hats Purple XS,Accessories,Hats,XS,Winter,Purple,MiniMode,5.84,11.72,SUP006,2023-11-11,50.17
P0802,PetitMode Hats Navy L,Accessories,Hats,L,Summer,Navy,PetitMode,6.51,12.93,SUP001,2022-01-12,49.65
P0803,KiddoFashion Hats Purple S,Accessories,Hats,S,All Season,Purple,KiddoFashion,3.92,7.43,SUP014,2022-06-19,47.24
P0804,BabyChic Hats Green XS,Accessories,Hats,XS,Winter,Green,BabyChic,4.2,7.37,SUP006,2022-10-12,43.01
P0805,MiniMode Hats Orange XS,Accessories,Hats,XS,All Season,Orange,MiniMode,7.0,13.18,SUP011,2023-01-23,46.89
P0806,TinyTrends Hats Purple L,Accessories,Hats,L,Summer,Purple,TinyTrends,19.61,35.8,SUP008,2023-08-10,45.22
P0807,KiddoFashion Hats Purple L,Accessories,Hats,L,Spring,Purple,KiddoFashion,11.79,23.65,SUP006,2022-05-02,50.15
P0808,TinyTrends Hats Black L,Accessories,Hats,L,Spring,Black,TinyTrends,9.17,16.66,SUP007,2022-02-06,44.96
P0809,KidsStyle Hats Blue XL,Accessories,Hats,XL,All Season,Blue,KidsStyle,21.86,39.79,SUP013,2023-09-11,45.06
P0810,PetitMode Hats Orange XL,Accessories,Hats,XL,Fall,Orange,PetitMode,13.72,24.52,SUP004,2023-11-02,44.05
P0811,BabyChic Bags Red L,Accessories,Bags,L,Fall,Red,BabyChic,9.77,21.28,SUP014,2022-08-17,54.09
P0812,PetitMode Bags Navy L,Accessories,Bags,L,Fall,Navy,PetitMode,14.65,24.68,SUP010,2023-04-30,40.64
P0813,TinyTrends Bags Blue M,Accessories,Bags,M,Winter,Blue,TinyTrends,6.17,11.14,SUP013,2023-11-06,44.61
P0814,BabyChic Bags White S,Accessories,Bags,S,Spring,White,BabyChic,6.38,12.03,SUP014,2023-10-11,46.97
P0815,PetitMode Bags White M,Accessories,Bags,M,All Season,White,PetitMode,4.34,8.38,SUP012,2022-04-19,48.21
P0816,KiddoFashion Bags Pink XS,Accessories,Bags,XS,Summer,Pink,KiddoFashion,15.8,31.47,SUP014,2023-02-24,49.79
P0817,SmallStyle Bags Green XS,Accessories,Bags,XS,Fall,Green,SmallStyle,16.09,28.27,SUP004,2022-05-04,43.08
P0818,KiddoFashion Bags Green L,Accessories,Bags,L,Summer,Green,KiddoFashion,18.17,37.45,SUP012,2022-12-13,51.48
P0819,KidsStyle Bags Gray XS,Accessories,Bags,XS,Winter,Gray,KidsStyle,8.97,18.98,SUP014,2023-11-20,52.74
P0820,KiddoFashion Bags Purple XL,Accessories,Bags,XL,Spring,Purple,KiddoFashion,23.41,39.74,SUP011,2023-08-27,41.09
P0821,KiddoFashion Bags Red XL,Accessories,Bags,XL,Summer,Red,KiddoFashion,13.77,23.9,SUP009,2022-02-19,42.38
P0822,SmallStyle Bags Purple XL,Accessories,Bags,XL,Winter,Purple,SmallStyle,12.63,23.23,SUP015,2023-06-05,45.63
P0823,LittleFashion Bags Beige S,Accessories,Bags,S,All Season,Beige,LittleFashion,4.57,8.12,SUP014,2022-05-12,43.72
P0824,SmallStyle Bags Navy XS,Accessories,Bags,XS,Winter,Navy,SmallStyle,5.43,9.47,SUP015,2022-11-26,42.66
P0825,YouthStyle Bags Navy XL,Accessories,Bags,XL,Winter,Navy,YouthStyle,18.01,32.37,SUP015,2022-09-12,44.36
P0826,BabyChic Bags Yellow M,Accessories,Bags,M,Winter,Yellow,BabyChic,3.11,6.27,SUP008,2022-05-17,50.4
P0827,SmallStyle Bags Beige S,Accessories,Bags,S,Winter,Beige,SmallStyle,7.16,14.21,SUP015,2023-06-09,49.61
P0828,BabyChic Bags Beige M,Accessories,Bags,M,All Season,Beige,BabyChic,4.77,8.07,SUP012,2023-07-21,40.89
P0829,MiniMode Bags Navy S,Accessories,Bags,S,Summer,Navy,MiniMode,12.09,24.38,SUP012,2022-10-25,50.41
P0830,LittleFashion Bags Orange M,Accessories,Bags,M,Summer,Orange,LittleFashion,9.77,18.89,SUP009,2023-10-15,48.28
P0831,BabyChic Bags Orange M,Accessories,Bags,M,Spring,Orange,BabyChic,13.72,26.02,SUP008,2023-08-20,47.27
P0832,PetitMode Bags Yellow XL,Accessories,Bags,XL,Winter,Yellow,PetitMode,19.5,37.18,SUP015,2023-03-09,47.55
P0833,TinyTrends Bags Red XS,Accessories,Bags,XS,All Season,Red,TinyTrends,22.95,39.73,SUP007,2022-05-29,42.24
P0834,MiniMode Bags Yellow XS,Accessories,Bags,XS,Spring,Yellow,MiniMode,7.25,12.3,SUP013,2022-06-14,41.06
P0835,LittleFashion Bags Red M,Accessories,Bags,M,Fall,Red,LittleFashion,5.19,9.07,SUP012,2022-10-30,42.78
P0836,KidsStyle Bags White S,Accessories,Bags,S,All Season,White,KidsStyle,10.66,18.32,SUP014,2023-04-09,41.81
P0837,PetitMode Bags Green XS,Accessories,Bags,XS,All Season,Green,PetitMode,20.2,35.38,SUP012,2023-10-25,42.91
P0838,MiniMode Bags Orange XL,Accessories,Bags,XL,Winter,Orange,MiniMode,16.18,32.65,SUP013,2022-10-22,50.44
P0839,YouthStyle Bags Black XS,Accessories,Bags,XS,Winter,Black,YouthStyle,4.0,7.83,SUP013,2022-11-17,48.91
P0840,KidsStyle Bags Beige XL,Accessories,Bags,XL,Spring,Beige,KidsStyle,6.14,11.07,SUP005,2022-07-27,44.53
P0841,MiniMode Socks Gray XL,Accessories,Socks,XL,Winter,Gray,MiniMode,10.2,17.11,SUP012,2023-10-26,40.39
P0842,PetitMode Socks Beige M,Accessories,Socks,M,All Season,Beige,PetitMode,15.73,27.43,SUP010,2022-07-21,42.65
P0843,KiddoFashion Socks Pink S,Accessories,Socks,S,Fall,Pink,KiddoFashion,5.58,9.64,SUP011,2022-03-18,42.12
P0844,PetitMode Socks Blue S,Accessories,Socks,S,Summer,Blue,PetitMode,19.51,37.3,SUP007,2022-02-11,47.69
P0845,PetitMode Socks Yellow L,Accessories,Socks,L,Fall,Yellow,PetitMode,14.81,26.22,SUP003,2022-06-14,43.52
P0846,KidsStyle Socks White XL,Accessories,Socks,XL,Fall,White,KidsStyle,5.84,11.12,SUP008,2022-06-08,47.48
P0847,BabyChic Socks Navy XS,Accessories,Socks,XS,Summer,Navy,BabyChic,8.94,18.95,SUP001,2023-10-03,52.82
P0848,KiddoFashion Socks Navy XL,Accessories,Socks,XL,Fall,Navy,KiddoFashion,8.22,17.86,SUP009,2023-01-02,53.98
P0849,PetitMode Socks Green XS,Accessories,Socks,XS,Fall,Green,PetitMode,2.77,5.9,SUP003,2023-06-18,53.05
P0850,LittleFashion Socks Black XS,Accessories,Socks,XS,All Season,Black,LittleFashion,20.61,38.71,SUP009,2023-07-04,46.76
P0851,BabyChic Socks Green L,Accessories,Socks,L,Spring,Green,BabyChic,19.98,38.8,SUP015,2022-08-07,48.51
P0852,BabyChic Socks Yellow M,Accessories,Socks,M,Fall,Yellow,BabyChic,8.37,15.91,SUP004,2023-09-26,47.39
P0853,PetitMode Socks Gray XL,Accessories,Socks,XL,Winter,Gray,PetitMode,9.49,20.38,SUP001,2022-04-28,53.43
P0854,MiniMode Socks Gray M,Accessories,Socks,M,Winter,Gray,MiniMode,13.23,27.43,SUP010,2023-09-29,51.77
P0855,BabyChic Socks Black S,Accessories,Socks,S,Spring,Black,BabyChic,14.61,26.69,SUP015,2022-04-27,45.26
P0856,PetitMode Socks Beige L,Accessories,Socks,L,Fall,Beige,PetitMode,4.74,10.32,SUP005,2022-01-26,54.07
P0857,PetitMode Socks Orange XL,Accessories,Socks,XL,Fall,Orange,PetitMode,16.78,32.33,SUP008,2023-05-14,48.1
P0858,MiniMode Socks White XS,Accessories,Socks,XS,Fall,White,MiniMode,4.22,7.04,SUP009,2022-03-26,40.06
P0859,PetitMode Socks Orange XS,Accessories,Socks,XS,Summer,Orange,PetitMode,3.89,7.02,SUP001,2023-10-04,44.59
P0860,MiniMode Socks Gray XS,Accessories,Socks,XS,Summer,Gray,MiniMode,19.16,39.43,SUP007,2022-04-17,51.41
P0861,YouthStyle Socks Gray S,Accessories,Socks,S,All Season,Gray,YouthStyle,4.67,9.98,SUP014,2022-03-15,53.21
P0862,KiddoFashion Socks Beige S,Accessories,Socks,S,Spring,Beige,KiddoFashion,7.26,15.61,SUP006,2022-02-08,53.49
P0863,KidsStyle Socks Pink XS,Accessories,Socks,XS,Spring,Pink,KidsStyle,13.43,29.23,SUP013,2022-09-15,54.05
P0864,SmallStyle Socks Green XL,Accessories,Socks,XL,Spring,Green,SmallStyle,13.69,22.83,SUP015,2022-09-22,40.04
P0865,KiddoFashion Socks Gray L,Accessories,Socks,L,Winter,Gray,KiddoFashion,18.16,33.49,SUP007,2023-03-20,45.77
P0866,YouthStyle Socks Gray M,Accessories,Socks,M,Spring,Gray,YouthStyle,8.55,15.72,SUP002,2023-07-02,45.61
P0867,TinyTrends Socks Beige XS,Accessories,Socks,XS,All Season,Beige,TinyTrends,12.05,23.45,SUP010,2022-02-16,48.61
P0868,PetitMode Socks Blue XS,Accessories,Socks,XS,Fall,Blue,PetitMode,5.58,9.57,SUP005,2022-11-05,41.69
P0869,JuniorWear Socks Purple XL,Accessories,Socks,XL,Spring,Purple,JuniorWear,9.94,20.74,SUP007,2023-02-09,52.07
P0870,LittleFashion Socks Orange XS,Accessories,Socks,XS,Winter,Orange,LittleFashion,9.15,17.87,SUP004,2022-05-20,48.8
P0871,JuniorWear Belts Gray L,Accessories,Belts,L,All Season,Gray,JuniorWear,19.02,33.96,SUP003,2022-11-02,43.99
P0872,PetitMode Belts Orange M,Accessories,Belts,M,Spring,Orange,PetitMode,14.42,31.93,SUP003,2022-05-07,54.84
P0873,SmallStyle Belts Navy XS,Accessories,Belts,XS,Spring,Navy,SmallStyle,10.22,19.57,SUP007,2023-07-05,47.78
P0874,JuniorWear Belts Green XL,Accessories,Belts,XL,Spring,Green,JuniorWear,2.77,5.67,SUP012,2022-12-19,51.15
P0875,PetitMode Belts Pink S,Accessories,Belts,S,Winter,Pink,PetitMode,14.87,31.61,SUP003,2022-07-08,52.96
P0876,JuniorWear Belts Green S,Accessories,Belts,S,All Season,Green,JuniorWear,11.45,23.74,SUP002,2022-07-05,51.77
P0877,PetitMode Belts Purple XL,Accessories,Belts,XL,Spring,Purple,PetitMode,2.64,5.42,SUP011,2023-07-17,51.29
P0878,TinyTrends Belts Yellow XS,Accessories,Belts,XS,Fall,Yellow,TinyTrends,22.33,39.16,SUP002,2022-07-22,42.98
P0879,BabyChic Belts White XL,Accessories,Belts,XL,Winter,White,BabyChic,20.19,38.59,SUP003,2023-11-19,47.68
P0880,JuniorWear Belts Navy S,Accessories,Belts,S,Spring,Navy,JuniorWear,4.7,8.84,SUP002,2022-07-18,46.83
P0881,KiddoFashion Belts White M,Accessories,Belts,M,Winter,White,KiddoFashion,12.05,20.9,SUP010,2023-11-07,42.34
P0882,LittleFashion Belts Navy M,Accessories,Belts,M,All Season,Navy,LittleFashion,4.41,8.43,SUP010,2023-01-09,47.69
P0883,LittleFashion Belts Red M,Accessories,Belts,M,Winter,Red,LittleFashion,5.11,10.25,SUP006,2022-09-10,50.15
P0884,JuniorWear Belts White S,Accessories,Belts,S,Winter,White,JuniorWear,16.06,30.81,SUP003,2023-11-27,47.87
P0885,KiddoFashion Belts Purple M,Accessories,Belts,M,Winter,Purple,KiddoFashion,9.25,18.16,SUP006,2022-11-09,49.06
P0886,TinyTrends Belts Pink L,Accessories,Belts,L,All Season,Pink,TinyTrends,11.97,21.08,SUP011,2023-09-14,43.22
P0887,LittleFashion Belts Orange XS,Accessories,Belts,XS,Fall,Orange,LittleFashion,21.49,36.22,SUP004,2022-09-27,40.67
P0888,KidsStyle Belts Orange XS,Accessories,Belts,XS,Spring,Orange,KidsStyle,16.18,32.54,SUP011,2022-02-01,50.28
P0889,YouthStyle Belts Navy XL,Accessories,Belts,XL,All Season,Navy,YouthStyle,14.99,29.08,SUP004,2022-02-07,48.45
P0890,PetitMode Belts Orange XL,Accessories,Belts,XL,Fall,Orange,PetitMode,8.01,13.91,SUP008,2023-11-01,42.42
P0891,YouthStyle Belts Green S,Accessories,Belts,S,Fall,Green,YouthStyle,3.71,6.34,SUP015,2023-08-27,41.48
P0892,KiddoFashion Belts Orange M,Accessories,Belts,M,Summer,Orange,KiddoFashion,11.54,21.15,SUP009,2022-04-03,45.44
P0893,PetitMode Belts Red L,Accessories,Belts,L,Fall,Red,PetitMode,16.41,28.08,SUP011,2022-09-02,41.56
P0894,PetitMode Belts Pink XL,Accessories,Belts,XL,Summer,Pink,PetitMode,14.79,27.28,SUP008,2022-06-13,45.78
P0895,SmallStyle Belts Gray S,Accessories,Belts,S,All Season,Gray,SmallStyle,3.87,7.33,SUP014,2022-05-30,47.2
P0896,KidsStyle Belts Green L,Accessories,Belts,L,Fall,Green,KidsStyle,5.75,10.26,SUP013,2023-05-15,43.96
P0897,JuniorWear Belts White S,Accessories,Belts,S,Spring,White,JuniorWear,12.66,22.93,SUP004,2022-02-13,44.79
P0898,BabyChic Belts Black S,Accessories,Belts,S,All Season,Black,BabyChic,2.99,6.46,SUP008,2023-04-11,53.72
P0899,BabyChic Belts Blue XS,Accessories,Belts,XS,Spring,Blue,BabyChic,13.86,30.07,SUP012,2023-06-18,53.91
P0900,SmallStyle Belts Orange M,Accessories,Belts,M,Fall,Orange,SmallStyle,3.38,7.49,SUP010,2022-06-28,54.87
