CustomerID,Segment,Age,IncomeLevel,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment
C000237,Fitness Enthusiast,51,Medium-High,2023-03-19,170.0,7.0,13205.189999999999,1,2,3,123,6.0,At Risk
C000238,Trendy,34,Medium-High,2023-02-01,313.0,7.0,9362.220000000001,1,2,2,122,5.0,At Risk
C000239,Premium,40,High,2023-08-19,197.0,6.0,27534.86,1,1,5,115,7.0,Potential Loyalists
C000240,Casual Shopper,36,Medium-Low,2023-02-22,139.0,9.0,13551.300000000001,2,3,3,233,8.0,Potential Loyalists
C000241,Casual Shopper,31,Medium-Low,2023-06-25,10.0,8.0,24338.09,5,3,5,535,13.0,Champions
C000242,Value-Conscious,39,Medium,2024-01-01,34.0,6.0,4578.23,4,1,1,411,6.0,Recent Customers
C000243,Casual Shopper,48,Medium-Low,2023-02-13,101.0,13.0,23851.89,2,5,4,254,11.0,Loyal Customers
C000244,Fitness Enthusiast,31,Medium-High,2023-09-16,141.0,6.0,10600.09,1,1,2,112,4.0,Lost Customers
C000245,Value-Conscious,43,Medium,2023-11-27,30.0,8.0,8180.4,4,3,1,431,8.0,Potential Loyalists
C000246,Value-Conscious,26,Medium,2023-03-30,28.0,5.0,7064.38,4,1,1,411,6.0,Recent Customers
C000247,Casual Shopper,56,Medium-Low,2023-01-21,10.0,10.0,22270.72,5,4,4,544,13.0,Champions
C000248,Premium,25,High,2023-05-07,30.0,8.0,30213.02,4,3,5,435,12.0,Loyal Customers
C000249,Casual Shopper,61,Medium-Low,2023-12-29,53.0,8.0,17153.16,3,3,3,333,9.0,Potential Loyalists
C000250,Value-Conscious,20,Medium,2023-08-13,62.0,8.0,8697.36,3,3,1,331,7.0,Potential Loyalists
C000251,Casual Shopper,30,Medium-Low,2023-08-13,22.0,4.0,9910.97,4,1,2,412,7.0,Potential Loyalists
C000252,Premium,40,High,2023-09-26,6.0,11.0,33593.6,5,4,5,545,14.0,Champions
C000253,Premium,49,High,2023-09-25,24.0,6.0,13379.92,4,1,3,413,8.0,Potential Loyalists
C000254,Trendy,54,Medium-High,2023-11-09,98.0,6.0,14721.31,2,1,3,213,6.0,At Risk
C000255,Value-Conscious,52,Medium,2023-03-23,170.0,10.0,12510.84,1,4,2,142,7.0,Potential Loyalists
C000256,Trendy,18,Medium-High,2023-07-06,3.0,7.0,12486.5,5,2,2,522,9.0,Potential Loyalists
C000257,Fitness Enthusiast,39,Medium-High,2023-07-10,124.0,8.0,23680.46,2,3,4,234,9.0,Potential Loyalists
C000258,Trendy,25,Medium-High,2023-05-25,48.0,10.0,21163.46,3,4,4,344,11.0,Loyal Customers
C000259,Trendy,46,Medium-High,2023-07-18,95.0,10.0,18508.25,2,4,4,244,10.0,Loyal Customers
C000260,Fitness Enthusiast,48,Medium-High,2023-07-29,27.0,7.0,19320.24,4,2,4,424,10.0,Loyal Customers
C000261,Premium,38,High,2023-06-23,46.0,9.0,32335.14,3,3,5,335,11.0,Loyal Customers
C000262,Trendy,28,Medium-High,2023-12-14,12.0,7.0,19458.41,5,2,4,524,11.0,Loyal Customers
C000263,Value-Conscious,21,Medium,2023-11-03,121.0,4.0,3257.9,2,1,1,211,4.0,Lost Customers
C000264,Value-Conscious,26,Medium,2023-01-27,71.0,7.0,10207.63,3,2,2,322,7.0,Potential Loyalists
C000265,Premium,25,High,2023-11-20,67.0,11.0,37820.5,3,4,5,345,12.0,Loyal Customers
C000266,Casual Shopper,35,Medium-Low,2023-11-28,120.0,8.0,17119.09,2,3,3,233,8.0,Potential Loyalists
C000267,Value-Conscious,47,Medium,2023-06-21,71.0,7.0,8239.53,3,2,1,321,6.0,Recent Customers
C000268,Casual Shopper,36,Medium-Low,2023-02-03,4.0,11.0,18266.420000000002,5,4,4,544,13.0,Champions
C000269,Trendy,20,Medium-High,2023-06-18,76.0,8.0,20609.22,3,3,4,334,10.0,Loyal Customers
C000270,Casual Shopper,20,Medium-Low,2023-02-18,20.0,15.0,26989.48,5,5,5,555,15.0,Champions
C000271,Fitness Enthusiast,43,Medium-High,2023-10-13,95.0,12.0,29079.31,2,5,5,255,12.0,Loyal Customers
C000272,Casual Shopper,58,Medium-Low,2023-12-14,78.0,10.0,17270.99,3,4,3,343,10.0,Loyal Customers
C000273,Trendy,36,Medium-High,2023-07-17,138.0,8.0,11906.89,2,3,2,232,7.0,Potential Loyalists
C000274,Fitness Enthusiast,26,Medium-High,2023-05-26,37.0,9.0,13888.0,4,3,3,433,10.0,Loyal Customers
C000275,Value-Conscious,23,Medium,2023-05-10,102.0,10.0,8849.54,2,4,2,242,8.0,Potential Loyalists
C000276,Trendy,42,Medium-High,2023-12-03,99.0,10.0,16134.45,2,4,3,243,9.0,Potential Loyalists
C000277,Premium,54,High,2023-11-05,86.0,5.0,20208.26,2,1,4,214,7.0,Potential Loyalists
C000278,Value-Conscious,31,Medium,2023-03-18,70.0,8.0,7460.69,3,3,1,331,7.0,Potential Loyalists
C000279,Casual Shopper,28,Medium-Low,2023-06-20,376.0,6.0,9076.85,1,1,2,112,4.0,Lost Customers
C000280,Value-Conscious,18,Medium,2023-02-11,32.0,10.0,10441.61,4,4,2,442,10.0,Loyal Customers
C000281,Fitness Enthusiast,35,Medium-High,2023-10-26,64.0,5.0,13292.27,3,1,3,313,7.0,Potential Loyalists
C000282,Casual Shopper,44,Medium-Low,2023-12-06,77.0,9.0,35516.63,3,3,5,335,11.0,Loyal Customers
C000283,Trendy,26,Medium-High,2023-03-14,2.0,11.0,21553.07,5,4,4,544,13.0,Champions
C000284,Casual Shopper,37,Medium-Low,2023-06-29,89.0,6.0,8720.15,2,1,1,211,4.0,Lost Customers
C000285,Premium,41,High,2023-06-08,162.0,7.0,21965.24,1,2,4,124,7.0,Potential Loyalists
C000286,Casual Shopper,41,Medium-Low,2023-12-02,48.0,12.0,17515.52,3,5,4,354,12.0,Loyal Customers
C000287,Premium,22,High,2023-12-24,20.0,10.0,41724.22,5,4,5,545,14.0,Champions
C000288,Value-Conscious,24,Medium,2023-12-06,21.0,10.0,9286.33,5,4,2,542,11.0,Loyal Customers
C000289,Premium,36,High,2023-07-20,329.0,5.0,13619.57,1,1,3,113,5.0,At Risk
C000290,Value-Conscious,43,Medium,2023-03-08,33.0,5.0,4226.71,4,1,1,411,6.0,Recent Customers
C000291,Value-Conscious,60,Medium,2023-11-01,1.0,7.0,6544.3099999999995,5,2,1,521,8.0,Potential Loyalists
C000292,Trendy,21,Medium-High,2023-12-29,59.0,6.0,10375.03,3,1,2,312,6.0,Recent Customers
C000293,Fitness Enthusiast,38,Medium-High,2023-02-13,22.0,8.0,13252.6,4,3,3,433,10.0,Loyal Customers
C000294,Fitness Enthusiast,34,Medium-High,2023-06-08,75.0,6.0,11502.039999999999,3,1,2,312,6.0,Recent Customers
C000295,Value-Conscious,29,Medium,2023-10-14,64.0,6.0,4327.18,3,1,1,311,5.0,Recent Customers
C000296,Fitness Enthusiast,48,Medium-High,2023-07-12,2.0,8.0,17797.88,5,3,4,534,12.0,Loyal Customers
C000297,Fitness Enthusiast,41,Medium-High,2023-11-26,168.0,9.0,15096.11,1,3,3,133,7.0,Potential Loyalists
C000298,Value-Conscious,42,Medium,2023-06-18,117.0,6.0,6743.07,2,1,1,211,4.0,Lost Customers
C000299,Premium,20,High,2023-03-07,7.0,8.0,35148.81,5,3,5,535,13.0,Champions
C000300,Casual Shopper,30,Medium-Low,2023-12-10,3.0,9.0,18078.09,5,3,4,534,12.0,Loyal Customers
C000301,Value-Conscious,35,Medium,2023-12-26,198.0,9.0,8866.95,1,3,2,132,6.0,At Risk
C000302,Casual Shopper,37,Medium-Low,2023-12-17,44.0,5.0,18683.55,4,1,4,414,9.0,Potential Loyalists
C000303,Premium,64,High,2023-09-27,132.0,6.0,25828.34,2,1,5,215,8.0,Potential Loyalists
C000304,Casual Shopper,31,Medium-Low,2023-02-17,105.0,8.0,23909.19,2,3,4,234,9.0,Potential Loyalists
C000305,Value-Conscious,18,Medium,2023-11-27,21.0,15.0,13142.82,5,5,3,553,13.0,Champions
C000306,Premium,35,High,2023-12-10,108.0,7.0,21288.8,2,2,4,224,8.0,Potential Loyalists
C000307,Value-Conscious,41,Medium,2023-08-05,5.0,10.0,8106.04,5,4,1,541,10.0,Loyal Customers
C000308,Trendy,35,Medium-High,2023-09-18,43.0,8.0,9625.19,4,3,2,432,9.0,Potential Loyalists
C000309,Value-Conscious,18,Medium,2023-07-05,8.0,6.0,4762.72,5,1,1,511,7.0,Potential Loyalists
C000310,Premium,38,High,2023-01-10,4.0,13.0,45064.29,5,5,5,555,15.0,Champions
C000311,Casual Shopper,41,Medium-Low,2023-07-05,261.0,8.0,24600.670000000002,1,3,5,135,9.0,Potential Loyalists
C000312,Casual Shopper,19,Medium-Low,2023-06-08,13.0,13.0,36543.520000000004,5,5,5,555,15.0,Champions
C000313,Value-Conscious,26,Medium,2023-04-03,46.0,5.0,4492.62,3,1,1,311,5.0,Recent Customers
C000314,Fitness Enthusiast,34,Medium-High,2023-04-20,108.0,8.0,10556.07,2,3,2,232,7.0,Potential Loyalists
C000315,Premium,28,High,2023-06-24,117.0,6.0,13495.279999999999,2,1,3,213,6.0,At Risk
C000316,Premium,30,High,2023-09-06,127.0,9.0,33985.27,2,3,5,235,10.0,Loyal Customers
C000317,Value-Conscious,38,Medium,2023-04-09,109.0,5.0,6797.65,2,1,1,211,4.0,Lost Customers
C000318,Premium,27,High,2023-04-26,530.0,2.0,5018.56,1,1,1,111,3.0,Lost Customers
C000319,Trendy,18,Medium-High,2023-03-12,41.0,8.0,9703.119999999999,4,3,2,432,9.0,Potential Loyalists
C000320,Casual Shopper,45,Medium-Low,2023-03-21,28.0,11.0,21506.44,4,4,4,444,12.0,Loyal Customers
C000321,Trendy,22,Medium-High,2023-02-09,351.0,2.0,4181.450000000001,1,1,1,111,3.0,Lost Customers
C000322,Fitness Enthusiast,32,Medium-High,2023-06-01,4.0,8.0,19845.37,5,3,4,534,12.0,Loyal Customers
C000323,Trendy,28,Medium-High,2023-02-21,112.0,8.0,15264.64,2,3,3,233,8.0,Potential Loyalists
C000324,Trendy,20,Medium-High,2023-09-17,254.0,7.0,10203.72,1,2,2,122,5.0,At Risk
C000325,Casual Shopper,45,Medium-Low,2023-10-04,1.0,10.0,24932.760000000002,5,4,5,545,14.0,Champions
C000326,Premium,44,High,2023-09-27,80.0,7.0,17616.66,3,2,4,324,9.0,Potential Loyalists
C000327,Trendy,30,Medium-High,2023-01-20,28.0,16.0,31632.55,4,5,5,455,14.0,Champions
C000328,Value-Conscious,34,Medium,2023-12-05,60.0,7.0,8133.05,3,2,1,321,6.0,Recent Customers
C000329,Casual Shopper,36,Medium-Low,2023-06-22,298.0,9.0,23422.31,1,3,4,134,8.0,Potential Loyalists
C000330,Value-Conscious,21,Medium,2023-11-13,234.0,8.0,10284.32,1,3,2,132,6.0,At Risk
C000331,Premium,23,High,2023-03-09,396.0,2.0,3116.34,1,1,1,111,3.0,Lost Customers
C000332,Trendy,34,Medium-High,2023-11-02,38.0,6.0,10820.75,4,1,2,412,7.0,Potential Loyalists
C000333,Trendy,20,Medium-High,2023-07-12,24.0,7.0,11185.42,4,2,2,422,8.0,Potential Loyalists
C000334,Value-Conscious,34,Medium,2023-03-20,65.0,8.0,10754.56,3,3,2,332,8.0,Potential Loyalists
C000335,Casual Shopper,18,Medium-Low,2023-03-25,48.0,11.0,29195.61,3,4,5,345,12.0,Loyal Customers
C000336,Value-Conscious,29,Medium,2023-04-03,29.0,5.0,4680.09,4,1,1,411,6.0,Recent Customers
C000337,Trendy,38,Medium-High,2023-12-21,39.0,7.0,8864.38,4,2,2,422,8.0,Potential Loyalists
C000338,Fitness Enthusiast,37,Medium-High,2023-11-16,188.0,13.0,25501.01,1,5,5,155,11.0,Loyal Customers
C000339,Casual Shopper,48,Medium-Low,2023-03-26,111.0,10.0,19042.01,2,4,4,244,10.0,Loyal Customers
C000340,Trendy,21,Medium-High,2023-08-13,85.0,7.0,16661.82,2,2,3,223,7.0,Potential Loyalists
C000341,Value-Conscious,33,Medium,2023-01-23,62.0,10.0,12542.89,3,4,2,342,9.0,Potential Loyalists
C000342,Casual Shopper,46,Medium-Low,2023-07-30,35.0,2.0,1477.65,4,1,1,411,6.0,Recent Customers
C000343,Casual Shopper,38,Medium-Low,2023-07-06,9.0,9.0,20969.5,5,3,4,534,12.0,Loyal Customers
C000344,Casual Shopper,44,Medium-Low,2023-12-13,62.0,10.0,26171.77,3,4,5,345,12.0,Loyal Customers
C000345,Premium,20,High,2023-05-02,17.0,6.0,13348.0,5,1,3,513,9.0,Potential Loyalists
C000346,Casual Shopper,35,Medium-Low,2023-08-16,6.0,14.0,35745.54,5,5,5,555,15.0,Champions
C000347,Trendy,32,Medium-High,2023-11-09,38.0,8.0,11648.18,4,3,2,432,9.0,Potential Loyalists
C000348,Premium,36,High,2023-05-26,74.0,9.0,31770.49,3,3,5,335,11.0,Loyal Customers
C000349,Casual Shopper,25,Medium-Low,2023-08-18,30.0,6.0,10634.55,4,1,2,412,7.0,Potential Loyalists
C000350,Value-Conscious,50,Medium,2023-04-30,25.0,11.0,10784.41,4,4,2,442,10.0,Loyal Customers
C000351,Value-Conscious,43,Medium,2023-10-01,19.0,12.0,8689.91,5,5,1,551,11.0,Loyal Customers
C000352,Value-Conscious,48,Medium,2023-05-03,141.0,5.0,5444.46,1,1,1,111,3.0,Lost Customers
C000353,Value-Conscious,38,Medium,2023-06-08,58.0,8.0,9112.4,3,3,2,332,8.0,Potential Loyalists
C000354,Casual Shopper,26,Medium-Low,2023-08-29,160.0,10.0,23077.65,1,4,4,144,9.0,Potential Loyalists
C000355,Value-Conscious,42,Medium,2023-04-10,53.0,6.0,5142.16,3,1,1,311,5.0,Recent Customers
C000356,Value-Conscious,50,Medium,2023-07-08,101.0,9.0,10001.48,2,3,2,232,7.0,Potential Loyalists
C000357,Value-Conscious,38,Medium,2023-12-14,11.0,12.0,15483.4,5,5,3,553,13.0,Champions
C000358,Casual Shopper,23,Medium-Low,2023-10-20,28.0,8.0,15538.86,4,3,3,433,10.0,Loyal Customers
C000359,Casual Shopper,27,Medium-Low,2023-08-14,228.0,7.0,20852.87,1,2,4,124,7.0,Potential Loyalists
C000360,Fitness Enthusiast,35,Medium-High,2023-08-25,9.0,9.0,16303.07,5,3,3,533,11.0,Loyal Customers
C000361,Casual Shopper,52,Medium-Low,2023-05-25,100.0,7.0,13264.84,2,2,3,223,7.0,Potential Loyalists
C000362,Casual Shopper,56,Medium-Low,2023-07-15,141.0,10.0,35388.15,1,4,5,145,10.0,Loyal Customers
C000363,Casual Shopper,24,Medium-Low,2023-09-15,51.0,9.0,16288.61,3,3,3,333,9.0,Potential Loyalists
C000364,Value-Conscious,39,Medium,2023-09-28,3.0,8.0,8176.74,5,3,1,531,9.0,Potential Loyalists
C000365,Fitness Enthusiast,27,Medium-High,2023-08-03,29.0,8.0,22198.07,4,3,4,434,11.0,Loyal Customers
C000366,Trendy,19,Medium-High,2023-03-24,17.0,14.0,27469.12,5,5,5,555,15.0,Champions
C000367,Trendy,41,Medium-High,2023-04-13,6.0,6.0,14304.56,5,1,3,513,9.0,Potential Loyalists
C000368,Value-Conscious,36,Medium,2023-11-06,98.0,15.0,11462.19,2,5,2,252,9.0,Potential Loyalists
C000369,Premium,37,High,2023-03-12,84.0,9.0,43842.39,2,3,5,235,10.0,Loyal Customers
C000370,Casual Shopper,33,Medium-Low,2023-05-09,102.0,12.0,20583.09,2,5,4,254,11.0,Loyal Customers
C000371,Value-Conscious,38,Medium,2023-01-27,20.0,4.0,3871.12,5,1,1,511,7.0,Potential Loyalists
C000372,Casual Shopper,38,Medium-Low,2023-11-25,4.0,5.0,9312.130000000001,5,1,2,512,8.0,Potential Loyalists
C000373,Fitness Enthusiast,45,Medium-High,2023-09-04,90.0,8.0,19916.829999999998,2,3,4,234,9.0,Potential Loyalists
C000374,Trendy,25,Medium-High,2023-07-10,10.0,13.0,31610.24,5,5,5,555,15.0,Champions
C000375,Casual Shopper,45,Medium-Low,2023-10-11,95.0,6.0,10112.6,2,1,2,212,5.0,At Risk
C000376,Casual Shopper,43,Medium-Low,2023-02-22,89.0,4.0,7160.44,2,1,1,211,4.0,Lost Customers
C000377,Value-Conscious,38,Medium,2023-12-31,88.0,10.0,12567.74,2,4,2,242,8.0,Potential Loyalists
C000378,Fitness Enthusiast,35,Medium-High,2023-09-22,175.0,15.0,33397.35,1,5,5,155,11.0,Loyal Customers
C000379,Premium,33,High,2023-03-05,31.0,5.0,14862.01,4,1,3,413,8.0,Potential Loyalists
C000380,Casual Shopper,33,Medium-Low,2023-05-26,185.0,5.0,16510.08,1,1,3,113,5.0,At Risk
C000381,Casual Shopper,35,Medium-Low,2023-02-12,19.0,12.0,29011.23,5,5,5,555,15.0,Champions
C000382,Casual Shopper,18,Medium-Low,2023-03-24,248.0,3.0,4121.08,1,1,1,111,3.0,Lost Customers
C000383,Casual Shopper,62,Medium-Low,2023-05-20,16.0,9.0,22764.53,5,3,4,534,12.0,Loyal Customers
C000384,Trendy,47,Medium-High,2023-08-19,37.0,9.0,20690.17,4,3,4,434,11.0,Loyal Customers
C000385,Value-Conscious,56,Medium,2023-09-20,412.0,7.0,6826.6,1,2,1,121,4.0,Lost Customers
C000386,Fitness Enthusiast,42,Medium-High,2023-03-17,169.0,2.0,4862.4,1,1,1,111,3.0,Lost Customers
C000387,Casual Shopper,27,Medium-Low,2023-08-12,24.0,7.0,25964.71,4,2,5,425,11.0,Loyal Customers
C000388,Trendy,40,Medium-High,2023-02-16,42.0,8.0,13404.13,4,3,3,433,10.0,Loyal Customers
C000389,Premium,44,High,2023-04-24,44.0,6.0,23601.72,4,1,4,414,9.0,Potential Loyalists
C000390,Fitness Enthusiast,23,Medium-High,2023-08-19,116.0,8.0,13166.91,2,3,3,233,8.0,Potential Loyalists
C000391,Premium,50,High,2023-06-28,49.0,5.0,22920.84,3,1,4,314,8.0,Potential Loyalists
C000392,Value-Conscious,29,Medium,2023-01-14,21.0,5.0,4964.2,5,1,1,511,7.0,Potential Loyalists
C000393,Trendy,43,Medium-High,2023-08-01,101.0,10.0,15499.83,2,4,3,243,9.0,Potential Loyalists
C000394,Value-Conscious,52,Medium,2023-01-28,43.0,9.0,9844.09,4,3,2,432,9.0,Potential Loyalists
C000395,Value-Conscious,38,Medium,2023-07-22,117.0,7.0,5503.11,2,2,1,221,5.0,At Risk
C000396,Premium,52,High,2023-09-15,269.0,6.0,17251.03,1,1,3,113,5.0,At Risk
C000397,Casual Shopper,18,Medium-Low,2023-07-11,120.0,11.0,24727.41,2,4,5,245,11.0,Loyal Customers
C000398,Premium,21,High,2023-05-01,20.0,8.0,40476.4,5,3,5,535,13.0,Champions
C000399,Value-Conscious,25,Medium,2023-07-17,1.0,7.0,5950.849999999999,5,2,1,521,8.0,Potential Loyalists
C000400,Casual Shopper,18,Medium-Low,2023-02-11,39.0,8.0,16452.38,4,3,3,433,10.0,Loyal Customers
C000401,Fitness Enthusiast,18,Medium-High,2023-07-11,34.0,5.0,11856.67,4,1,2,412,7.0,Potential Loyalists
C000402,Trendy,52,Medium-High,2023-04-25,98.0,9.0,9021.77,2,3,2,232,7.0,Potential Loyalists
C000403,Casual Shopper,48,Medium-Low,2023-01-15,87.0,9.0,25488.62,2,3,5,235,10.0,Loyal Customers
C000404,Premium,28,High,2023-06-13,135.0,5.0,20208.54,2,1,4,214,7.0,Potential Loyalists
C000405,Trendy,61,Medium-High,2023-02-20,4.0,10.0,11291.220000000001,5,4,2,542,11.0,Loyal Customers
C000406,Premium,31,High,2024-01-01,65.0,10.0,27660.74,3,4,5,345,12.0,Loyal Customers
C000407,Trendy,57,Medium-High,2023-11-29,1.0,5.0,6851.52,5,1,1,511,7.0,Potential Loyalists
C000408,Casual Shopper,57,Medium-Low,2023-06-21,199.0,11.0,29366.57,1,4,5,145,10.0,Loyal Customers
C000409,Casual Shopper,27,Medium-Low,2023-03-16,107.0,6.0,22559.52,2,1,4,214,7.0,Potential Loyalists
C000410,Casual Shopper,44,Medium-Low,2023-03-12,75.0,6.0,13991.869999999999,3,1,3,313,7.0,Potential Loyalists
C000411,Trendy,48,Medium-High,2023-01-20,177.0,5.0,3668.57,1,1,1,111,3.0,Lost Customers
C000412,Casual Shopper,27,Medium-Low,2023-05-27,1.0,12.0,17543.53,5,5,4,554,14.0,Champions
C000413,Casual Shopper,18,Medium-Low,2023-08-30,89.0,5.0,12205.14,2,1,2,212,5.0,At Risk
C000414,Premium,44,High,2023-12-23,4.0,9.0,35651.1,5,3,5,535,13.0,Champions
C000415,Value-Conscious,24,Medium,2023-03-13,142.0,9.0,11582.24,1,3,2,132,6.0,At Risk
C000416,Value-Conscious,33,Medium,2023-12-28,113.0,8.0,7438.18,2,3,1,231,6.0,At Risk
C000417,Trendy,37,Medium-High,2023-08-29,70.0,6.0,10041.12,3,1,2,312,6.0,Recent Customers
C000418,Trendy,41,Medium-High,2023-08-18,7.0,8.0,19904.95,5,3,4,534,12.0,Loyal Customers
C000419,Casual Shopper,30,Medium-Low,2023-11-12,89.0,10.0,19640.12,2,4,4,244,10.0,Loyal Customers
C000420,Trendy,38,Medium-High,2023-01-03,66.0,8.0,11023.18,3,3,2,332,8.0,Potential Loyalists
C000421,Casual Shopper,49,Medium-Low,2023-02-10,16.0,16.0,41859.89,5,5,5,555,15.0,Champions
C000422,Trendy,18,Medium-High,2023-01-10,33.0,5.0,3690.6400000000003,4,1,1,411,6.0,Recent Customers
C000423,Value-Conscious,18,Medium,2023-05-12,266.0,5.0,4361.19,1,1,1,111,3.0,Lost Customers
C000424,Premium,20,High,2023-04-21,15.0,9.0,28145.16,5,3,5,535,13.0,Champions
C000425,Premium,28,High,2023-03-18,261.0,7.0,17475.079999999998,1,2,4,124,7.0,Potential Loyalists
C000426,Trendy,44,Medium-High,2023-10-08,33.0,9.0,17856.68,4,3,4,434,11.0,Loyal Customers
C000427,Value-Conscious,47,Medium,2023-11-08,229.0,6.0,5184.3099999999995,1,1,1,111,3.0,Lost Customers
C000428,Casual Shopper,32,Medium-Low,2023-09-28,52.0,12.0,30284.829999999998,3,5,5,355,13.0,Champions
C000429,Value-Conscious,32,Medium,2023-08-05,40.0,8.0,7913.88,4,3,1,431,8.0,Potential Loyalists
C000430,Trendy,51,Medium-High,2023-02-26,26.0,14.0,23675.1,4,5,4,454,13.0,Champions
C000431,Premium,37,High,2023-05-28,97.0,9.0,25769.3,2,3,5,235,10.0,Loyal Customers
C000432,Trendy,30,Medium-High,2023-05-02,6.0,14.0,27080.91,5,5,5,555,15.0,Champions
C000433,Trendy,45,Medium-High,2023-06-04,15.0,9.0,16737.22,5,3,3,533,11.0,Loyal Customers
C000434,Value-Conscious,44,Medium,2023-03-04,3.0,10.0,9078.27,5,4,2,542,11.0,Loyal Customers
C000435,Casual Shopper,39,Medium-Low,2023-01-25,23.0,10.0,27038.25,4,4,5,445,13.0,Champions
C000436,Casual Shopper,28,Medium-Low,2023-05-03,48.0,7.0,19038.010000000002,3,2,4,324,9.0,Potential Loyalists
C000437,Fitness Enthusiast,23,Medium-High,2023-08-03,47.0,5.0,4839.66,3,1,1,311,5.0,Recent Customers
C000438,Value-Conscious,24,Medium,2023-11-24,18.0,10.0,10350.61,5,4,2,542,11.0,Loyal Customers
C000439,Fitness Enthusiast,24,Medium-High,2023-11-15,37.0,9.0,27292.62,4,3,5,435,12.0,Loyal Customers
C000440,Casual Shopper,23,Medium-Low,2023-08-23,178.0,3.0,4798.41,1,1,1,111,3.0,Lost Customers
C000441,Trendy,28,Medium-High,2023-02-02,249.0,9.0,12123.619999999999,1,3,2,132,6.0,At Risk
C000442,Premium,34,High,2023-02-26,290.0,10.0,31425.69,1,4,5,145,10.0,Loyal Customers
C000443,Fitness Enthusiast,36,Medium-High,2023-09-13,234.0,5.0,9078.32,1,1,2,112,4.0,Lost Customers
C000444,Trendy,21,Medium-High,2023-11-02,6.0,13.0,18250.79,5,5,4,554,14.0,Champions
C000445,Value-Conscious,37,Medium,2023-10-02,52.0,11.0,10690.04,3,4,2,342,9.0,Potential Loyalists
C000446,Trendy,36,Medium-High,2023-01-09,270.0,6.0,8464.17,1,1,1,111,3.0,Lost Customers
C000447,Fitness Enthusiast,33,Medium-High,2023-11-20,115.0,7.0,22264.82,2,2,4,224,8.0,Potential Loyalists
C000448,Value-Conscious,27,Medium,2023-09-21,42.0,12.0,17049.97,4,5,3,453,12.0,Loyal Customers
C000449,Casual Shopper,21,Medium-Low,2023-10-22,62.0,10.0,18034.38,3,4,4,344,11.0,Loyal Customers
C000450,Trendy,41,Medium-High,2023-05-04,47.0,7.0,12923.08,3,2,3,323,8.0,Potential Loyalists
C000451,Trendy,35,Medium-High,2023-03-15,43.0,13.0,22072.59,4,5,4,454,13.0,Champions
C000452,Value-Conscious,39,Medium,2023-05-30,109.0,8.0,9096.07,2,3,2,232,7.0,Potential Loyalists
C000453,Premium,29,High,2023-08-08,91.0,6.0,21495.38,2,1,4,214,7.0,Potential Loyalists
C000454,Value-Conscious,28,Medium,2023-01-01,234.0,14.0,16902.62,1,5,3,153,9.0,Potential Loyalists
C000455,Fitness Enthusiast,47,Medium-High,2023-11-11,74.0,2.0,3501.19,3,1,1,311,5.0,Recent Customers
C000456,Premium,65,High,2023-06-30,44.0,10.0,42483.33,4,4,5,445,13.0,Champions
C000457,Fitness Enthusiast,31,Medium-High,2023-05-04,116.0,7.0,19835.52,2,2,4,224,8.0,Potential Loyalists
C000458,Casual Shopper,36,Medium-Low,2023-10-20,24.0,16.0,28259.15,4,5,5,455,14.0,Champions
C000459,Trendy,34,Medium-High,2023-08-02,32.0,11.0,20599.15,4,4,4,444,12.0,Loyal Customers
C000460,Trendy,25,Medium-High,2023-04-06,94.0,6.0,10891.89,2,1,2,212,5.0,At Risk
C000461,Value-Conscious,29,Medium,2023-12-07,229.0,5.0,9385.57,1,1,2,112,4.0,Lost Customers
C000462,Trendy,59,Medium-High,2023-12-09,85.0,5.0,11838.41,2,1,2,212,5.0,At Risk
C000463,Casual Shopper,26,Medium-Low,2023-02-13,2.0,9.0,20549.64,5,3,4,534,12.0,Loyal Customers
C000464,Trendy,35,Medium-High,2023-09-26,188.0,5.0,8717.779999999999,1,1,1,111,3.0,Lost Customers
C000465,Casual Shopper,27,Medium-Low,2023-07-04,73.0,3.0,9213.63,3,1,2,312,6.0,Recent Customers
C000466,Casual Shopper,34,Medium-Low,2023-02-04,108.0,5.0,6929.34,2,1,1,211,4.0,Lost Customers
C000467,Value-Conscious,26,Medium,2023-09-27,120.0,6.0,6014.58,2,1,1,211,4.0,Lost Customers
C000468,Value-Conscious,28,Medium,2023-10-06,2.0,6.0,7989.19,5,1,1,511,7.0,Potential Loyalists
C000469,Casual Shopper,18,Medium-Low,2023-09-17,4.0,5.0,9995.91,5,1,2,512,8.0,Potential Loyalists
C000470,Fitness Enthusiast,36,Medium-High,2023-09-17,115.0,5.0,8621.880000000001,2,1,1,211,4.0,Lost Customers
C000471,Fitness Enthusiast,30,Medium-High,2023-10-11,56.0,8.0,11965.88,3,3,2,332,8.0,Potential Loyalists
C000472,Trendy,41,Medium-High,2023-01-11,65.0,11.0,17255.34,3,4,3,343,10.0,Loyal Customers
C000473,Fitness Enthusiast,34,Medium-High,2023-07-19,270.0,5.0,9417.75,1,1,2,112,4.0,Lost Customers
C000474,Fitness Enthusiast,26,Medium-High,2023-08-29,14.0,9.0,16033.470000000001,5,3,3,533,11.0,Loyal Customers
C000475,Trendy,23,Medium-High,2023-01-23,171.0,5.0,11897.19,1,1,2,112,4.0,Lost Customers
