CustomerID,TotalRevenue,TotalPurchases,FirstPurchase,LastPurchase,CustomerTenure,AvgOrderValue,RFM_Segment
C000331,3116.34,2,2023-01-08,2023-12-02,328,1558.17,Lost Customers
C000332,10820.75,6,2023-01-05,2024-11-24,689,1803.4583333333333,Potential Loyalists
C000333,11185.42,7,2023-01-24,2024-12-08,684,1597.9171428571428,Potential Loyalists
C000334,10754.56,8,2023-02-23,2024-10-28,613,1344.32,Potential Loyalists
C000335,29195.61,11,2023-04-29,2024-11-14,565,2654.1463636363637,Loyal Customers
C000336,4680.09,5,2023-07-12,2024-12-03,510,936.018,Recent Customers
C000337,8864.38,7,2023-07-26,2024-11-23,486,1266.34,Potential Loyalists
C000338,25501.01,13,2023-03-02,2024-06-27,483,1961.6161538461538,Loyal Customers
C000339,19042.01,10,2023-04-25,2024-09-12,506,1904.2009999999998,Loyal Customers
C000340,16661.82,7,2023-01-26,2024-10-08,621,2380.2599999999998,Potential Loyalists
C000341,12542.89,10,2023-01-17,2024-10-31,653,1254.289,Potential Loyalists
C000342,1477.65,2,2024-04-19,2024-11-27,222,738.825,Recent Customers
C000343,20969.5,9,2023-01-17,2024-12-23,706,2329.9444444444443,Loyal Customers
C000344,26171.77,10,2023-01-31,2024-10-31,639,2617.177,Loyal Customers
C000345,13348.0,6,2023-07-05,2024-12-15,529,2224.6666666666665,Potential Loyalists
C000346,35745.54,14,2023-05-22,2024-12-26,584,2553.252857142857,Champions
C000347,11648.18,8,2023-03-19,2024-11-24,616,1456.0225,Potential Loyalists
C000348,31770.49,9,2023-06-22,2024-10-19,485,3530.0544444444445,Loyal Customers
C000349,10634.55,6,2023-06-19,2024-12-02,532,1772.425,Potential Loyalists
C000350,10784.41,11,2023-07-04,2024-12-07,522,980.4009090909091,Loyal Customers
C000351,8689.91,12,2023-05-01,2024-12-13,592,724.1591666666667,Loyal Customers
C000352,5444.46,5,2023-08-04,2024-08-13,375,1088.892,Lost Customers
C000353,9112.4,8,2023-08-06,2024-11-04,456,1139.05,Potential Loyalists
C000354,23077.65,10,2023-01-10,2024-07-25,562,2307.7650000000003,Potential Loyalists
C000355,5142.16,6,2023-02-28,2024-11-09,620,857.0266666666666,Recent Customers
C000356,10001.48,9,2023-01-11,2024-09-22,620,1111.2755555555555,Potential Loyalists
C000357,15483.4,12,2023-01-09,2024-12-21,712,1290.2833333333333,Champions
C000358,15538.86,8,2023-01-22,2024-12-04,682,1942.3575,Loyal Customers
C000359,20852.87,7,2023-07-10,2024-05-18,313,2978.9814285714283,Potential Loyalists
C000360,16303.07,9,2023-01-07,2024-12-23,716,1811.4522222222222,Loyal Customers
C000361,13264.84,7,2023-01-31,2024-09-23,601,1894.9771428571428,Potential Loyalists
C000362,35388.15,10,2023-04-20,2024-08-13,481,3538.815,Loyal Customers
C000363,16288.61,9,2023-06-04,2024-11-11,526,1809.8455555555556,Potential Loyalists
C000364,8176.74,8,2023-03-20,2024-12-29,650,1022.0925,Potential Loyalists
C000365,22198.07,8,2023-02-23,2024-12-03,649,2774.75875,Loyal Customers
C000366,27469.12,14,2023-03-09,2024-12-15,647,1962.08,Champions
C000367,14304.56,6,2023-03-02,2024-12-26,665,2384.0933333333332,Potential Loyalists
C000368,11462.19,15,2023-01-10,2024-09-25,624,764.1460000000001,Potential Loyalists
C000369,43842.39,9,2023-03-12,2024-10-09,577,4871.376666666667,Loyal Customers
C000370,20583.09,12,2023-02-15,2024-09-21,584,1715.2575,Loyal Customers
C000371,3871.12,4,2023-01-24,2024-12-12,688,967.78,Potential Loyalists
C000372,9312.130000000001,5,2023-02-06,2024-12-28,691,1862.4260000000002,Potential Loyalists
C000373,19916.829999999998,8,2023-02-21,2024-10-03,590,2489.6037499999998,Potential Loyalists
C000374,31610.24,13,2023-02-15,2024-12-22,676,2431.5569230769233,Champions
C000375,10112.6,6,2023-02-18,2024-09-28,588,1685.4333333333334,At Risk
C000376,7160.44,4,2023-01-16,2024-10-04,627,1790.11,Lost Customers
C000377,12567.74,10,2023-04-30,2024-10-05,524,1256.774,Potential Loyalists
C000378,33397.35,15,2023-02-15,2024-07-10,511,2226.49,Loyal Customers
C000379,14862.01,5,2023-11-02,2024-12-01,395,2972.402,Potential Loyalists
C000380,16510.08,5,2023-01-19,2024-06-30,528,3302.0160000000005,At Risk
C000381,29011.23,12,2023-01-28,2024-12-13,685,2417.6025,Champions
C000382,4121.08,3,2023-01-26,2024-04-28,458,1373.6933333333334,Lost Customers
C000383,22764.53,9,2023-03-20,2024-12-16,637,2529.3922222222222,Loyal Customers
C000384,20690.17,9,2023-09-08,2024-11-25,444,2298.9077777777775,Loyal Customers
C000385,6826.6,7,2023-01-16,2023-11-16,304,975.2285714285715,Lost Customers
C000386,4862.4,2,2024-03-16,2024-07-16,122,2431.2,Lost Customers
C000387,25964.71,7,2023-04-03,2024-12-08,615,3709.2442857142855,Loyal Customers
C000388,13404.13,8,2023-03-29,2024-11-20,602,1675.51625,Loyal Customers
C000389,23601.72,6,2023-03-25,2024-11-18,604,3933.6200000000003,Potential Loyalists
C000390,13166.91,8,2023-03-17,2024-09-07,540,1645.86375,Potential Loyalists
C000391,22920.84,5,2023-01-31,2024-11-13,652,4584.168,Potential Loyalists
C000392,4964.2,5,2023-07-01,2024-12-11,529,992.8399999999999,Potential Loyalists
C000393,15499.83,10,2023-01-05,2024-09-22,626,1549.983,Potential Loyalists
C000394,9844.09,9,2023-02-28,2024-11-19,630,1093.7877777777778,Potential Loyalists
C000395,5503.11,7,2023-05-03,2024-09-06,492,786.1585714285713,At Risk
C000396,17251.03,6,2023-06-26,2024-04-07,286,2875.1716666666666,At Risk
C000397,24727.41,11,2023-03-29,2024-09-03,524,2247.9463636363635,Loyal Customers
C000398,40476.4,8,2023-06-10,2024-12-12,551,5059.55,Champions
C000399,5950.849999999999,7,2023-07-15,2024-12-31,535,850.1214285714285,Potential Loyalists
C000400,16452.38,8,2023-07-01,2024-11-23,511,2056.5475,Loyal Customers
C000401,11856.67,5,2023-05-03,2024-11-28,575,2371.334,Potential Loyalists
C000402,9021.77,9,2023-04-14,2024-09-25,530,1002.4188888888889,Potential Loyalists
C000403,25488.62,9,2023-05-13,2024-10-06,512,2832.068888888889,Loyal Customers
C000404,20208.54,5,2023-09-28,2024-08-19,326,4041.708,Potential Loyalists
C000405,11291.220000000001,10,2023-03-03,2024-12-28,666,1129.122,Loyal Customers
C000406,27660.74,10,2023-04-08,2024-10-28,569,2766.074,Loyal Customers
C000407,6851.52,5,2023-06-19,2024-12-31,561,1370.304,Potential Loyalists
C000408,29366.57,11,2023-05-17,2024-06-16,396,2669.688181818182,Loyal Customers
C000409,22559.52,6,2023-03-06,2024-09-16,560,3759.92,Potential Loyalists
C000410,13991.869999999999,6,2023-02-16,2024-10-18,610,2331.978333333333,Potential Loyalists
C000411,3668.57,5,2023-01-28,2024-07-08,527,733.714,Lost Customers
C000412,17543.53,12,2023-01-21,2024-12-31,710,1461.9608333333333,Champions
C000413,12205.14,5,2023-04-18,2024-10-04,535,2441.028,At Risk
C000414,35651.1,9,2023-08-15,2024-12-28,501,3961.233333333333,Champions
C000415,11582.24,9,2023-03-26,2024-08-12,505,1286.9155555555556,At Risk
C000416,7438.18,8,2023-07-16,2024-09-10,422,929.7725,At Risk
C000417,10041.12,6,2023-10-17,2024-10-23,372,1673.5200000000002,Recent Customers
C000418,19904.95,8,2023-01-31,2024-12-25,694,2488.11875,Loyal Customers
C000419,19640.12,10,2023-02-21,2024-10-04,591,1964.012,Loyal Customers
C000420,11023.18,8,2023-03-13,2024-10-27,594,1377.8975,Potential Loyalists
C000421,41859.89,16,2023-02-21,2024-12-16,664,2616.243125,Champions
C000422,3690.6400000000003,5,2023-01-10,2024-11-29,689,738.128,Recent Customers
C000423,4361.19,5,2023-01-28,2024-04-10,438,872.2379999999999,Lost Customers
C000424,28145.16,9,2023-01-26,2024-12-17,691,3127.24,Champions
C000425,17475.079999999998,7,2023-03-27,2024-04-15,385,2496.4399999999996,Potential Loyalists
C000426,17856.68,9,2023-04-14,2024-11-29,595,1984.0755555555556,Loyal Customers
C000427,5184.3099999999995,6,2023-01-06,2024-05-17,497,864.0516666666666,Lost Customers
C000428,30284.829999999998,12,2023-01-26,2024-11-10,654,2523.735833333333,Champions
C000429,7913.88,8,2023-05-23,2024-11-22,549,989.235,Potential Loyalists
C000430,23675.1,14,2023-02-13,2024-12-06,662,1691.0785714285714,Champions
C000431,25769.3,9,2023-02-02,2024-09-26,602,2863.2555555555555,Loyal Customers
C000432,27080.91,14,2023-03-15,2024-12-26,652,1934.3507142857143,Champions
C000433,16737.22,9,2023-01-13,2024-12-17,704,1859.6911111111112,Loyal Customers
C000434,9078.27,10,2023-07-25,2024-12-29,523,907.827,Loyal Customers
C000435,27038.25,10,2023-06-30,2024-12-09,528,2703.825,Champions
C000436,19038.010000000002,7,2023-02-27,2024-11-14,626,2719.7157142857145,Potential Loyalists
C000437,4839.66,5,2023-01-02,2024-11-15,683,967.932,Recent Customers
C000438,10350.61,10,2023-03-29,2024-12-14,626,1035.0610000000001,Loyal Customers
C000439,27292.62,9,2023-03-07,2024-11-25,629,3032.5133333333333,Loyal Customers
C000440,4798.41,3,2023-11-24,2024-07-07,226,1599.47,Lost Customers
C000441,12123.619999999999,9,2023-01-28,2024-04-27,455,1347.0688888888888,At Risk
C000442,31425.69,10,2023-04-18,2024-03-17,334,3142.569,Loyal Customers
C000443,9078.32,5,2023-02-25,2024-05-12,442,1815.664,Lost Customers
C000444,18250.79,13,2023-02-10,2024-12-26,685,1403.9069230769232,Champions
C000445,10690.04,11,2023-05-08,2024-11-10,552,971.8218181818182,Potential Loyalists
C000446,8464.17,6,2023-04-27,2024-04-06,345,1410.695,Lost Customers
C000447,22264.82,7,2023-01-12,2024-09-08,605,3180.6885714285713,Potential Loyalists
C000448,17049.97,12,2023-01-17,2024-11-20,673,1420.8308333333334,Loyal Customers
C000449,18034.38,10,2023-02-26,2024-10-31,613,1803.438,Loyal Customers
C000450,12923.08,7,2023-01-16,2024-11-15,669,1846.1542857142856,Potential Loyalists
C000451,22072.59,13,2023-01-31,2024-11-19,658,1697.8915384615384,Champions
C000452,9096.07,8,2023-01-10,2024-09-14,613,1137.00875,Potential Loyalists
C000453,21495.38,6,2023-01-06,2024-10-02,635,3582.5633333333335,Potential Loyalists
C000454,16902.62,14,2023-01-01,2024-05-12,497,1207.33,Potential Loyalists
C000455,3501.19,2,2024-03-14,2024-10-19,219,1750.595,Recent Customers
C000456,42483.33,10,2023-01-06,2024-11-18,682,4248.3330000000005,Champions
C000457,19835.52,7,2023-02-21,2024-09-07,564,2833.6457142857143,Potential Loyalists
C000458,28259.15,16,2023-01-04,2024-12-08,704,1766.196875,Champions
C000459,20599.15,11,2023-01-24,2024-11-30,676,1872.65,Loyal Customers
C000460,10891.89,6,2023-02-01,2024-09-29,606,1815.3149999999998,At Risk
C000461,9385.57,5,2023-03-16,2024-05-17,428,1877.114,Lost Customers
C000462,11838.41,5,2023-04-29,2024-10-08,528,2367.682,At Risk
C000463,20549.64,9,2023-03-13,2024-12-30,658,2283.293333333333,Loyal Customers
C000464,8717.779999999999,5,2023-01-04,2024-06-27,540,1743.5559999999998,Lost Customers
C000465,9213.63,3,2023-05-15,2024-10-20,524,3071.2099999999996,Recent Customers
C000466,6929.34,5,2023-06-05,2024-09-15,468,1385.868,Lost Customers
C000467,6014.58,6,2023-04-20,2024-09-03,502,1002.43,Lost Customers
C000468,7989.19,6,2023-01-20,2024-12-30,710,1331.5316666666665,Potential Loyalists
C000469,9995.91,5,2023-09-23,2024-12-28,462,1999.182,Potential Loyalists
C000470,8621.880000000001,5,2023-04-05,2024-09-08,522,1724.3760000000002,Lost Customers
C000471,11965.88,8,2023-10-11,2024-11-06,392,1495.735,Potential Loyalists
C000472,17255.34,11,2023-02-11,2024-10-28,625,1568.6672727272728,Loyal Customers
C000473,9417.75,5,2023-01-05,2024-04-06,457,1883.55,Lost Customers
C000474,16033.470000000001,9,2023-03-09,2024-12-18,650,1781.496666666667,Loyal Customers
C000475,11897.19,5,2023-10-25,2024-07-14,263,2379.438,Lost Customers
C000476,29254.02,10,2023-02-06,2024-10-24,626,2925.402,Loyal Customers
C000477,11690.36,4,2023-05-24,2024-10-01,496,2922.59,At Risk
C000478,17511.28,7,2023-03-20,2024-12-28,649,2501.6114285714284,Loyal Customers
C000479,7812.15,7,2023-10-06,2024-11-19,410,1116.0214285714285,Potential Loyalists
C000480,10007.82,4,2023-10-05,2024-10-23,384,2501.955,Recent Customers
C000481,13252.630000000001,8,2023-02-01,2024-09-18,595,1656.5787500000001,Potential Loyalists
C000482,7243.95,7,2023-01-03,2024-11-18,685,1034.85,Potential Loyalists
C000483,22114.89,11,2023-01-02,2024-07-23,568,2010.4445454545455,Potential Loyalists
C000484,10070.2,6,2023-02-24,2024-10-08,592,1678.3666666666668,At Risk
C000485,22511.74,5,2023-02-16,2024-05-05,444,4502.348,At Risk
C000486,25169.07,10,2023-03-10,2024-12-24,655,2516.907,Champions
C000487,10581.67,7,2023-06-23,2024-08-28,432,1511.6671428571428,At Risk
C000488,17076.98,7,2023-05-20,2024-07-28,435,2439.5685714285714,At Risk
C000489,7300.04,5,2023-01-10,2024-10-17,646,1460.008,Recent Customers
C000490,13649.28,8,2023-06-05,2024-09-06,459,1706.16,Potential Loyalists
C000491,35403.59,9,2023-08-08,2024-10-07,426,3933.732222222222,Loyal Customers
C000492,4325.6,3,2024-03-26,2024-11-26,245,1441.8666666666668,Recent Customers
C000493,20364.190000000002,8,2023-06-03,2024-12-25,571,2545.5237500000003,Loyal Customers
C000494,19859.4,7,2023-03-16,2024-11-06,601,2837.057142857143,Potential Loyalists
C000495,29524.31,14,2023-01-20,2024-12-09,689,2108.8792857142857,Champions
C000496,80840.95,20,2023-01-02,2024-08-18,594,4042.0474999999997,Loyal Customers
C000497,20079.12,9,2023-01-04,2024-12-10,706,2231.0133333333333,Loyal Customers
C000498,12716.96,7,2023-04-08,2024-09-22,533,1816.7085714285713,Potential Loyalists
C000499,32866.61,9,2023-05-15,2024-11-09,544,3651.8455555555556,Loyal Customers
C000500,15345.640000000001,7,2023-01-12,2024-06-11,516,2192.2342857142858,At Risk
C000501,7660.07,5,2023-12-21,2024-08-25,248,1532.014,Lost Customers
C000502,8918.09,11,2023-01-28,2024-12-04,676,810.7354545454546,Loyal Customers
C000503,11243.36,7,2023-03-10,2024-11-18,619,1606.1942857142858,Potential Loyalists
C000504,5810.25,6,2023-05-21,2024-04-29,344,968.375,Lost Customers
C000505,16882.83,9,2023-06-08,2024-08-26,445,1875.8700000000001,Potential Loyalists
C000506,3945.06,5,2023-06-02,2024-12-28,575,789.012,Potential Loyalists
C000507,8422.74,5,2024-02-02,2024-05-01,89,1684.548,Lost Customers
C000508,6298.9,8,2023-01-03,2024-12-09,706,787.3625,Potential Loyalists
C000509,21484.8,9,2023-05-18,2024-10-25,526,2387.2,Loyal Customers
C000510,15574.24,9,2023-01-19,2024-11-18,669,1730.471111111111,Loyal Customers
C000511,12988.210000000001,11,2023-01-25,2024-12-02,677,1180.7463636363636,Loyal Customers
C000512,34022.49,9,2023-06-26,2024-10-18,480,3780.2766666666666,Loyal Customers
C000513,11749.72,5,2023-03-24,2024-06-25,459,2349.944,Lost Customers
C000514,22953.91,12,2023-04-03,2024-12-07,614,1912.8258333333333,Champions
C000515,19874.739999999998,6,2023-02-22,2024-10-28,614,3312.4566666666665,Potential Loyalists
C000516,24137.72,13,2023-03-15,2024-11-24,620,1856.7476923076924,Champions
C000517,8644.76,9,2023-02-03,2024-11-20,656,960.5288888888889,Potential Loyalists
C000518,29137.6,12,2023-02-03,2024-11-27,663,2428.133333333333,Champions
C000519,4834.44,6,2023-02-19,2024-08-27,555,805.7399999999999,Lost Customers
C000520,18090.0,11,2023-03-03,2024-11-21,629,1644.5454545454545,Loyal Customers
C000521,31547.06,15,2023-03-23,2024-09-15,542,2103.1373333333336,Loyal Customers
C000522,16620.03,3,2023-05-14,2023-10-29,168,5540.009999999999,At Risk
C000523,10867.8,12,2023-03-09,2024-11-08,610,905.65,Loyal Customers
C000524,12685.98,7,2023-01-01,2024-08-21,598,1812.282857142857,At Risk
C000525,39661.91,9,2023-02-02,2024-06-11,495,4406.878888888889,Potential Loyalists
C000526,8553.310000000001,5,2023-05-19,2024-10-18,518,1710.6620000000003,Recent Customers
C000527,12864.13,8,2023-02-19,2024-07-24,521,1608.01625,Potential Loyalists
C000528,16475.39,4,2023-07-16,2024-12-02,505,4118.8475,Potential Loyalists
C000529,17584.05,13,2023-02-27,2024-09-16,567,1352.6192307692306,Loyal Customers
C000530,20462.23,8,2023-02-04,2024-11-06,641,2557.77875,Loyal Customers
C000531,13771.880000000001,14,2023-02-03,2024-12-26,692,983.7057142857144,Champions
C000532,25824.84,11,2023-03-01,2024-12-29,669,2347.712727272727,Champions
C000533,30803.43,6,2023-01-10,2024-12-04,694,5133.905,Loyal Customers
C000534,10623.51,11,2023-02-13,2024-12-12,668,965.7736363636363,Loyal Customers
C000535,10292.25,6,2023-07-06,2024-08-19,410,1715.375,At Risk
C000536,18637.62,11,2023-03-08,2024-12-20,653,1694.3290909090908,Champions
C000537,40652.97,13,2023-03-13,2024-09-09,546,3127.1515384615386,Loyal Customers
C000538,21201.06,11,2023-04-19,2024-11-23,584,1927.369090909091,Loyal Customers
C000539,4949.88,5,2023-04-05,2024-07-31,483,989.976,Lost Customers
C000540,14075.539999999999,5,2023-01-14,2024-03-02,413,2815.1079999999997,At Risk
C000541,11531.6,4,2024-04-27,2024-07-05,69,2882.9,Lost Customers
C000542,15324.26,11,2023-04-10,2024-12-13,613,1393.1145454545456,Loyal Customers
C000543,25825.3,15,2023-02-05,2024-11-19,653,1721.6866666666667,Champions
C000544,42920.08,12,2023-03-20,2024-12-27,648,3576.6733333333336,Champions
C000545,17575.24,6,2023-04-05,2024-11-21,596,2929.206666666667,Potential Loyalists
C000546,16660.16,8,2023-01-23,2024-11-23,670,2082.52,Loyal Customers
C000547,15916.91,8,2024-01-28,2024-06-24,148,1989.61375,Potential Loyalists
C000548,36754.16,7,2023-01-16,2024-08-09,571,5250.594285714286,Potential Loyalists
C000549,24918.88,8,2023-04-07,2024-10-06,548,3114.86,Loyal Customers
C000550,14134.06,9,2023-02-10,2024-04-05,420,1570.451111111111,Potential Loyalists
C000551,7819.42,6,2023-05-17,2024-12-22,585,1303.2366666666667,Potential Loyalists
C000552,18245.58,9,2023-01-01,2024-09-20,628,2027.2866666666669,Potential Loyalists
C000553,15596.33,11,2023-01-05,2024-12-14,709,1417.8481818181817,Loyal Customers
C000554,12745.36,8,2023-03-12,2024-11-10,609,1593.17,Potential Loyalists
C000555,29410.54,12,2023-02-27,2024-10-08,589,2450.8783333333336,Loyal Customers
C000556,17977.64,9,2023-02-16,2024-06-18,488,1997.5155555555555,Potential Loyalists
C000557,14067.64,5,2023-10-23,2024-11-18,392,2813.528,Potential Loyalists
C000558,17596.7,7,2023-04-21,2024-06-27,433,2513.8142857142857,Potential Loyalists
C000559,14864.91,7,2023-04-13,2024-12-06,603,2123.558571428571,Potential Loyalists
C000560,32523.300000000003,14,2023-01-28,2024-11-27,669,2323.092857142857,Champions
C000561,14704.47,9,2023-03-03,2024-08-24,540,1633.83,Potential Loyalists
C000562,6977.43,8,2023-01-12,2024-07-06,541,872.17875,At Risk
C000563,13031.48,6,2023-01-28,2024-12-01,673,2171.9133333333334,Potential Loyalists
C000564,7801.38,8,2023-02-27,2024-12-22,664,975.1725,Potential Loyalists
C000565,18140.78,10,2023-03-09,2024-08-17,527,1814.078,Loyal Customers
C000566,25496.18,8,2023-05-17,2024-12-09,572,3187.0225,Loyal Customers
C000567,14609.330000000002,6,2023-04-06,2024-10-27,570,2434.888333333334,Potential Loyalists
C000568,13027.220000000001,7,2023-05-26,2024-09-27,490,1861.0314285714287,Potential Loyalists
C000569,12569.33,9,2023-02-21,2024-12-14,662,1396.5922222222223,Loyal Customers
C000570,10773.199999999999,10,2023-04-13,2024-12-03,600,1077.32,Loyal Customers
C000571,46511.4,12,2023-01-04,2024-11-17,683,3875.9500000000003,Champions
C000572,9046.08,7,2023-01-03,2024-10-25,661,1292.297142857143,Potential Loyalists
C000573,23083.55,11,2023-02-03,2024-12-29,695,2098.504545454545,Champions
C000574,21280.510000000002,12,2023-03-22,2024-06-23,459,1773.3758333333335,Loyal Customers
C000575,21681.809999999998,13,2023-01-15,2024-10-26,650,1667.8315384615382,Loyal Customers
C000576,9901.12,9,2023-01-09,2024-05-27,504,1100.1244444444446,At Risk
C000577,20594.23,12,2023-02-25,2024-12-18,662,1716.1858333333332,Champions
C000578,14619.88,8,2023-04-26,2024-08-11,473,1827.485,Potential Loyalists
C000579,13500.69,5,2023-05-15,2024-07-19,431,2700.138,At Risk
C000580,18028.9,6,2023-05-21,2024-05-07,352,3004.816666666667,At Risk
C000581,13357.789999999999,7,2023-01-15,2024-10-28,652,1908.2557142857142,Potential Loyalists
C000582,26049.44,11,2023-03-03,2024-10-03,580,2368.130909090909,Loyal Customers
C000583,42952.42,14,2023-02-13,2024-10-08,603,3068.0299999999997,Loyal Customers
C000584,4112.13,4,2023-05-06,2024-12-28,602,1028.0325,Potential Loyalists
C000585,50152.72,12,2023-07-21,2024-12-10,508,4179.393333333333,Champions
C000586,33710.5,10,2023-02-25,2024-12-13,657,3371.05,Champions
C000587,27450.12,10,2023-01-02,2024-08-24,600,2745.0119999999997,Loyal Customers
