CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,City,State,Age,Gender,CLV,TotalSpend,PurchaseCount
C00267,168,2,43.82,2,1,1,4,211,Lost,Phoenix,AZ,41,Female,224.22,43.82,2
C00268,16,5,140.44,5,4,3,12,543,Loyal Customers,Philadelphia,PA,43,Female,405.79,140.44,5
C00269,596,1,15.96,1,1,1,3,111,Lost,Charlotte,NC,24,Female,16.41,15.96,1
C00270,39,4,184.09,5,3,4,12,534,Potential Loyalists,San Francisco,CA,27,Female,880.21,184.09,4
C00272,15,3,125.02000000000001,5,2,3,10,523,Potential Loyalists,Austin,TX,42,Male,260.24,125.02000000000001,3
C00273,123,3,106.53,3,2,2,7,322,Promising,San Francisco,CA,40,Female,170.29,106.53,3
C00274,439,1,28.62,1,1,1,3,111,Lost,Seattle,WA,37,Female,33.59,28.62,1
C00275,33,5,210.49,5,4,4,13,544,Champions,Denver,CO,47,Female,352.44,210.49,5
C00276,366,3,107.07,1,2,2,5,122,Hibernating,San Diego,CA,43,Male,127.71,107.07,3
C00277,61,6,152.55,4,4,3,11,443,Loyal Customers,Charlotte,NC,40,Female,170.77,152.55,6
C00278,301,2,63.7,1,1,1,3,111,Lost,San Francisco,CA,31,Female,76.23,63.7,2
C00279,11,5,209.57,5,4,4,13,544,Champions,Boston,MA,48,Female,749.86,209.57,5
C00280,193,5,155.78,2,4,3,9,243,Need Attention,Los Angeles,CA,28,Male,170.09,155.78,5
C00281,130,5,125.55,3,4,3,10,343,Loyal Customers,New York,NY,26,Male,429.62,125.55,5
C00282,166,2,92.44,2,1,2,5,212,Hibernating,Fort Worth,TX,40,Female,217.68,92.44,2
C00283,444,5,219.73000000000002,1,4,4,9,144,At Risk,Austin,TX,40,Female,304.98,219.73000000000002,5
C00284,346,1,15.9,1,1,1,3,111,Lost,Jacksonville,FL,40,Male,17.34,15.9,1
C00285,78,3,114.14,4,2,2,8,422,Potential Loyalists,Phoenix,AZ,31,Male,560.51,114.14,3
C00286,37,5,163.26,5,4,3,12,543,Loyal Customers,New York,NY,39,Female,476.69,163.26,5
C00287,329,3,158.32,1,2,3,6,123,Hibernating,San Diego,CA,44,Female,265.47,158.32,3
C00288,272,3,91.27,2,2,2,6,222,Need Attention,Fort Worth,TX,34,Female,146.96,91.27,3
C00289,92,8,256.06,3,5,5,13,355,Loyal Customers,Philadelphia,PA,26,Male,460.44,256.06,8
C00290,241,4,188.06,2,3,4,9,234,Need Attention,Columbus,OH,31,Male,219.56,188.06,4
C00291,18,2,104.97,5,1,2,8,512,Recent Customers,Miami,FL,26,Female,106.52,104.97,2
C00292,50,8,397.71999999999997,4,5,5,14,455,Champions,Chicago,IL,42,Female,456.07,397.71999999999997,8
C00293,30,6,161.87,5,4,3,12,543,Loyal Customers,Boston,MA,35,Male,1239.57,161.87,6
C00294,161,5,200.85999999999999,3,4,4,11,344,Loyal Customers,Seattle,WA,36,Female,859.1,200.85999999999999,5
C00295,240,5,418.88,2,4,5,11,245,Need Attention,Columbus,OH,22,Female,963.65,418.88,5
C00296,117,2,35.39,3,1,1,5,311,Lost,Indianapolis,IN,35,Female,47.27,35.39,2
C00297,109,2,143.51999999999998,3,1,3,7,313,Lost,Charlotte,NC,33,Male,420.2,143.51999999999998,2
C00298,2,8,307.05,5,5,5,15,555,Champions,Chicago,IL,45,Female,353.9,307.05,8
C00299,360,4,334.45,1,3,5,9,135,At Risk,Indianapolis,IN,41,Male,1990.28,334.45,4
C00300,6,8,397.97,5,5,5,15,555,Champions,Chicago,IL,42,Female,1103.32,397.97,8
C00301,279,2,66.47,1,1,1,3,111,Lost,Seattle,WA,22,Female,244.28,66.47,2
C00302,669,1,40.34,1,1,1,3,111,Lost,Denver,CO,32,Female,128.41,40.34,1
C00303,27,4,256.89,5,3,5,13,535,Potential Loyalists,Philadelphia,PA,44,Female,265.61,256.89,4
C00304,286,2,59.49,1,1,1,3,111,Lost,Los Angeles,CA,37,Male,144.41,59.49,2
C00305,211,4,120.06,2,3,2,7,232,Need Attention,San Jose,CA,45,Male,492.46,120.06,4
C00306,180,4,205.12,2,3,4,9,234,Need Attention,Phoenix,AZ,24,Female,388.59,205.12,4
C00307,351,1,24.29,1,1,1,3,111,Lost,Dallas,TX,30,Male,32.68,24.29,1
C00308,102,3,123.67,3,2,2,7,322,Promising,Philadelphia,PA,40,Male,825.66,123.67,3
C00309,70,8,316.69,4,5,5,14,455,Champions,Philadelphia,PA,47,Male,418.85,316.69,8
C00310,136,2,57.18,3,1,1,5,311,Lost,Los Angeles,CA,24,Male,84.16,57.18,2
C00311,148,6,234.66,3,4,5,12,345,Loyal Customers,Columbus,OH,34,Male,836.98,234.66,6
C00312,110,4,106.29,3,3,2,8,332,Promising,Philadelphia,PA,40,Female,132.25,106.29,4
C00313,47,3,72.45,4,2,1,7,421,Recent Customers,Houston,TX,27,Female,76.14,72.45,3
C00314,251,3,77.78,2,2,1,5,221,Need Attention,Charlotte,NC,46,Male,257.34,77.78,3
C00315,59,4,153.01,4,3,3,10,433,Potential Loyalists,Fort Worth,TX,30,Male,274.65,153.01,4
C00316,12,4,166.05,5,3,3,11,533,Potential Loyalists,San Jose,CA,47,Female,1245.3,166.05,4
C00317,125,7,294.56,3,5,5,13,355,Loyal Customers,Indianapolis,IN,23,Male,814.5,294.56,7
C00318,207,3,199.7,2,2,4,8,224,Need Attention,Jacksonville,FL,35,Female,1885.19,199.7,3
C00319,65,6,217.75,4,4,4,12,444,Champions,Houston,TX,42,Female,285.88,217.75,6
C00320,117,2,43.71,3,1,1,5,311,Lost,Denver,CO,28,Female,155.94,43.71,2
C00321,483,3,116.86,1,2,2,5,122,Hibernating,Austin,TX,22,Male,239.16,116.86,3
C00322,120,5,191.96,3,4,4,11,344,Loyal Customers,Columbus,OH,38,Male,211.24,191.96,5
C00323,168,4,160.3,2,3,3,8,233,Need Attention,San Diego,CA,31,Female,497.31,160.3,4
C00324,368,3,104.58,1,2,2,5,122,Hibernating,Boston,MA,23,Male,114.4,104.58,3
C00325,63,4,93.96,4,3,2,9,432,Potential Loyalists,Houston,TX,25,Male,278.07,93.96,4
C00326,232,4,201.02,2,3,4,9,234,Need Attention,Fort Worth,TX,46,Male,520.42,201.02,4
C00327,81,7,304.43,4,5,5,14,455,Champions,Philadelphia,PA,31,Female,398.75,304.43,7
C00328,28,4,190.66,5,3,4,12,534,Potential Loyalists,San Francisco,CA,30,Female,1382.46,190.66,4
C00329,18,3,75.53999999999999,5,2,1,8,521,Recent Customers,Dallas,TX,46,Male,88.94,75.53999999999999,3
C00330,241,4,138.34,2,3,3,8,233,Need Attention,Fort Worth,TX,23,Female,200.61,138.34,4
C00331,140,1,38.23,3,1,1,5,311,Lost,San Francisco,CA,37,Male,40.88,38.23,1
C00332,268,2,61.040000000000006,2,1,1,4,211,Lost,Miami,FL,25,Male,112.9,61.040000000000006,2
C00333,13,7,466.85,5,5,5,15,555,Champions,Boston,MA,25,Female,1169.75,466.85,7
C00334,138,3,85.67,3,2,2,7,322,Promising,Los Angeles,CA,24,Female,91.89,85.67,3
C00335,110,4,200.51,3,3,4,10,334,Promising,Charlotte,NC,42,Male,232.84,200.51,4
C00336,173,3,153.54000000000002,2,2,3,7,223,Need Attention,Fort Worth,TX,26,Female,204.28,153.54000000000002,3
C00337,18,2,53.46,5,1,1,7,511,Recent Customers,New York,NY,44,Female,103.06,53.46,2
C00339,78,4,111.65,4,3,2,9,432,Potential Loyalists,Houston,TX,39,Female,237.37,111.65,4
C00340,163,5,248.78,2,4,5,11,245,Need Attention,Fort Worth,TX,42,Male,262.21,248.78,5
C00341,87,6,176.69,4,4,4,12,444,Champions,Chicago,IL,36,Female,826.87,176.69,6
C00342,143,6,203.61,3,4,4,11,344,Loyal Customers,Seattle,WA,34,Male,211.36,203.61,6
C00343,208,8,347.96,2,5,5,12,255,Need Attention,Houston,TX,44,Female,846.8,347.96,8
C00344,298,4,170.82,1,3,4,8,134,At Risk,San Francisco,CA,28,Male,545.27,170.82,4
C00345,37,4,147.82,5,3,3,11,533,Potential Loyalists,Denver,CO,37,Female,190.23,147.82,4
C00346,98,6,150.07,3,4,3,10,343,Loyal Customers,San Jose,CA,39,Female,281.36,150.07,6
C00347,201,4,98.19,2,3,2,7,232,Need Attention,Austin,TX,32,Male,103.59,98.19,4
C00348,202,6,246.44,2,4,5,11,245,Need Attention,Miami,FL,38,Female,654.93,246.44,6
C00349,16,7,228.95,5,5,4,14,554,Champions,Phoenix,AZ,40,Male,743.98,228.95,7
C00350,84,3,77.7,4,2,1,7,421,Recent Customers,Phoenix,AZ,42,Male,142.99,77.7,3
C00351,94,4,102.13999999999999,3,3,2,8,332,Promising,San Diego,CA,42,Male,296.61,102.13999999999999,4
C00352,6,3,96.0,5,2,2,9,522,Potential Loyalists,Los Angeles,CA,31,Male,622.01,96.0,3
C00353,253,7,285.09,2,5,5,12,255,Need Attention,Denver,CO,48,Male,303.1,285.09,7
C00354,24,6,247.11,5,4,5,14,545,Champions,Boston,MA,24,Male,310.98,247.11,6
C00355,23,6,194.89,5,4,4,13,544,Champions,Fort Worth,TX,25,Male,279.68,194.89,6
C00356,55,4,135.11,4,3,3,10,433,Potential Loyalists,Denver,CO,32,Male,161.17,135.11,4
C00357,310,3,94.0,1,2,2,5,122,Hibernating,Columbus,OH,44,Female,111.5,94.0,3
C00358,291,2,180.39,1,1,4,6,114,Cannot Lose Them,San Diego,CA,40,Male,1334.72,180.39,2
C00359,192,2,54.71,2,1,1,4,211,Lost,Boston,MA,46,Male,84.39,54.71,2
C00360,114,3,102.52000000000001,3,2,2,7,322,Promising,New York,NY,27,Male,103.17,102.52000000000001,3
C00361,372,1,27.89,1,1,1,3,111,Lost,San Jose,CA,44,Female,45.65,27.89,1
C00362,28,2,39.46,5,1,1,7,511,Recent Customers,Phoenix,AZ,30,Female,98.2,39.46,2
C00363,501,2,63.699999999999996,1,1,1,3,111,Lost,Boston,MA,23,Male,180.24,63.699999999999996,2
C00364,354,1,36.5,1,1,1,3,111,Lost,Chicago,IL,48,Female,88.23,36.5,1
C00365,48,2,54.66,4,1,1,6,411,Recent Customers,Seattle,WA,28,Male,70.09,54.66,2
C00366,528,5,246.02,1,4,5,10,145,At Risk,Jacksonville,FL,46,Male,1270.61,246.02,5
C00367,203,4,173.06,2,3,4,9,234,Need Attention,San Antonio,TX,23,Male,233.35,173.06,4
C00368,23,4,184.95,5,3,4,12,534,Potential Loyalists,Charlotte,NC,27,Male,345.62,184.95,4
C00369,250,3,92.6,2,2,2,6,222,Need Attention,Miami,FL,31,Male,140.26,92.6,3
C00370,56,2,67.62,4,1,1,6,411,Recent Customers,Boston,MA,46,Female,273.22,67.62,2
C00371,86,2,21.26,4,1,1,6,411,Recent Customers,Seattle,WA,27,Male,25.44,21.26,2
C00372,32,2,174.79,5,1,4,10,514,Recent Customers,Chicago,IL,29,Female,1069.31,174.79,2
C00373,66,3,140.17,4,2,3,9,423,Potential Loyalists,Columbus,OH,45,Female,172.06,140.17,3
C00374,182,3,77.22,2,2,1,5,221,Need Attention,San Diego,CA,29,Female,84.98,77.22,3
C00375,153,4,124.03999999999999,3,3,2,8,332,Promising,San Diego,CA,37,Female,133.16,124.03999999999999,4
C00376,248,2,43.97,2,1,1,4,211,Lost,San Antonio,TX,41,Female,331.97,43.97,2
C00377,326,2,52.11,1,1,1,3,111,Lost,Phoenix,AZ,45,Male,91.02,52.11,2
C00378,54,4,126.72,4,3,3,10,433,Potential Loyalists,San Antonio,TX,26,Male,184.52,126.72,4
C00379,47,5,225.36,4,4,4,12,444,Champions,Dallas,TX,25,Female,258.12,225.36,5
C00380,220,5,160.41,2,4,3,9,243,Need Attention,Austin,TX,31,Male,201.88,160.41,5
C00381,295,2,60.82,1,1,1,3,111,Lost,Philadelphia,PA,39,Male,132.14,60.82,2
C00382,173,2,73.97999999999999,2,1,1,4,211,Lost,Charlotte,NC,28,Female,380.32,73.97999999999999,2
C00383,199,7,271.86,2,5,5,12,255,Need Attention,New York,NY,35,Male,855.48,271.86,7
C00384,29,7,188.84,5,5,4,14,554,Champions,Denver,CO,40,Male,238.25,188.84,7
C00385,175,4,123.62,2,3,2,7,232,Need Attention,Columbus,OH,23,Male,1471.11,123.62,4
C00386,362,5,194.65,1,4,4,9,144,At Risk,Los Angeles,CA,38,Female,322.94,194.65,5
C00387,36,6,141.62,5,4,3,12,543,Loyal Customers,San Francisco,CA,29,Male,263.69,141.62,6
C00388,28,9,664.9499999999999,5,5,5,15,555,Champions,Columbus,OH,28,Male,5919.41,664.9499999999999,9
C00389,271,2,67.38,2,1,1,4,211,Lost,Miami,FL,22,Female,73.56,67.38,2
C00390,307,2,46.89,1,1,1,3,111,Lost,San Francisco,CA,40,Male,236.56,46.89,2
C00391,357,4,101.4,1,3,2,6,132,At Risk,Fort Worth,TX,47,Female,122.55,101.4,4
C00392,110,4,98.53999999999999,3,3,2,8,332,Promising,Miami,FL,42,Male,98.65,98.53999999999999,4
C00393,48,1,16.57,4,1,1,6,411,Recent Customers,Indianapolis,IN,31,Female,17.08,16.57,1
C00394,94,4,143.62,3,3,3,9,333,Promising,Boston,MA,40,Male,291.19,143.62,4
C00395,357,4,172.22,1,3,4,8,134,At Risk,Boston,MA,32,Male,972.18,172.22,4
C00396,151,3,53.93,3,2,1,6,321,Need Attention,Los Angeles,CA,34,Female,60.15,53.93,3
C00397,529,2,115.84,1,1,2,4,112,Hibernating,Jacksonville,FL,27,Male,176.17,115.84,2
C00398,41,9,356.1,4,5,5,14,455,Champions,Phoenix,AZ,32,Male,4285.3,356.1,9
C00399,12,7,201.8,5,5,4,14,554,Champions,Charlotte,NC,46,Male,649.95,201.8,7
C00400,231,5,165.69,2,4,3,9,243,Need Attention,Austin,TX,30,Female,247.2,165.69,5
C00401,1,3,147.13,5,2,3,10,523,Potential Loyalists,Jacksonville,FL,36,Female,217.11,147.13,3
C00402,87,8,252.63,4,5,5,14,455,Champions,Charlotte,NC,39,Female,749.7,252.63,8
C00404,24,5,222.76,5,4,4,13,544,Champions,San Jose,CA,24,Male,2139.57,222.76,5
C00405,91,2,77.3,3,1,1,5,311,Lost,Phoenix,AZ,26,Male,144.2,77.3,2
C00406,61,2,101.01,4,1,2,7,412,Recent Customers,San Jose,CA,43,Male,165.31,101.01,2
C00407,23,6,143.0,5,4,3,12,543,Loyal Customers,San Francisco,CA,42,Male,460.48,143.0,6
C00408,2,7,303.47,5,5,5,15,555,Champions,New York,NY,47,Male,1636.84,303.47,7
C00409,68,4,326.03000000000003,4,3,5,12,435,Potential Loyalists,Austin,TX,40,Female,529.69,326.03000000000003,4
C00410,19,4,119.63,5,3,2,10,532,Potential Loyalists,Charlotte,NC,43,Female,268.45,119.63,4
C00411,157,7,287.17,3,5,5,13,355,Loyal Customers,Phoenix,AZ,47,Female,1786.47,287.17,7
C00412,38,6,136.59,5,4,3,12,543,Loyal Customers,Charlotte,NC,31,Male,209.14,136.59,6
C00413,11,3,160.07,5,2,3,10,523,Potential Loyalists,San Francisco,CA,27,Male,1511.1,160.07,3
C00414,74,4,142.85,4,3,3,10,433,Potential Loyalists,Philadelphia,PA,27,Male,1579.9,142.85,4
C00415,178,3,95.69,2,2,2,6,222,Need Attention,Los Angeles,CA,40,Male,135.92,95.69,3
C00416,341,1,34.85,1,1,1,3,111,Lost,Philadelphia,PA,39,Male,43.12,34.85,1
C00417,19,6,150.95999999999998,5,4,3,12,543,Loyal Customers,Phoenix,AZ,36,Male,231.51,150.95999999999998,6
C00418,324,2,103.41,1,1,2,4,112,Hibernating,New York,NY,37,Male,166.26,103.41,2
C00419,23,3,131.35,5,2,3,10,523,Potential Loyalists,Phoenix,AZ,45,Female,131.82,131.35,3
C00420,9,5,179.41,5,4,4,13,544,Champions,Charlotte,NC,31,Male,1103.61,179.41,5
C00421,112,6,181.34,3,4,4,11,344,Loyal Customers,Austin,TX,25,Female,509.09,181.34,6
C00422,105,4,114.63,3,3,2,8,332,Promising,Seattle,WA,31,Male,128.62,114.63,4
C00423,144,3,125.52999999999999,3,2,3,8,323,Promising,San Francisco,CA,24,Female,188.28,125.52999999999999,3
C00425,98,3,124.49000000000001,3,2,3,8,323,Promising,New York,NY,39,Female,134.98,124.49000000000001,3
C00426,72,7,247.19,4,5,5,14,455,Champions,Indianapolis,IN,28,Female,391.11,247.19,7
C00427,54,5,242.53,4,4,5,13,445,Champions,Indianapolis,IN,23,Female,2058.85,242.53,5
C00428,191,4,186.53,2,3,4,9,234,Need Attention,Columbus,OH,34,Female,284.85,186.53,4
C00429,178,6,237.72,2,4,5,11,245,Need Attention,Jacksonville,FL,36,Male,333.72,237.72,6
C00430,164,4,175.66,2,3,4,9,234,Need Attention,Columbus,OH,36,Female,704.65,175.66,4
C00431,71,3,103.9,4,2,2,8,422,Potential Loyalists,Columbus,OH,48,Male,119.37,103.9,3
C00432,184,5,214.35,2,4,4,10,244,Need Attention,Charlotte,NC,38,Female,1133.88,214.35,5
C00433,43,5,122.95,4,4,2,10,442,Potential Loyalists,Chicago,IL,35,Female,123.63,122.95,5
C00434,367,3,77.97,1,2,1,4,121,Lost,San Francisco,CA,40,Male,232.0,77.97,3
C00435,97,4,133.22,3,3,3,9,333,Promising,San Jose,CA,37,Male,276.24,133.22,4
C00436,196,5,234.39,2,4,5,11,245,Need Attention,San Jose,CA,39,Female,435.03,234.39,5
C00437,290,3,166.77,1,2,3,6,123,Hibernating,Phoenix,AZ,31,Female,220.81,166.77,3
C00438,363,2,187.01999999999998,1,1,4,6,114,Cannot Lose Them,San Jose,CA,27,Female,306.57,187.01999999999998,2
C00439,340,1,58.23,1,1,1,3,111,Lost,San Diego,CA,25,Female,59.81,58.23,1
C00440,138,3,190.24,3,2,4,9,324,Promising,Jacksonville,FL,37,Female,416.6,190.24,3
C00441,125,2,56.25,3,1,1,5,311,Lost,Charlotte,NC,44,Male,628.4,56.25,2
C00442,12,5,129.35,5,4,3,12,543,Loyal Customers,New York,NY,30,Male,615.82,129.35,5
C00443,131,5,170.29,3,4,3,10,343,Loyal Customers,Austin,TX,44,Male,299.32,170.29,5
C00444,57,2,58.41,4,1,1,6,411,Recent Customers,Dallas,TX,35,Female,88.08,58.41,2
C00445,13,3,210.01999999999998,5,2,4,11,524,Potential Loyalists,Indianapolis,IN,24,Male,521.5,210.01999999999998,3
C00446,77,3,192.1,4,2,4,10,424,Potential Loyalists,Houston,TX,46,Male,436.39,192.1,3
C00447,488,2,74.81,1,1,1,3,111,Lost,San Jose,CA,43,Female,100.13,74.81,2
C00448,139,3,94.67999999999999,3,2,2,7,322,Promising,Jacksonville,FL,26,Male,411.41,94.67999999999999,3
C00449,0,5,102.61,5,4,2,11,542,Potential Loyalists,Jacksonville,FL,37,Female,377.0,102.61,5
C00450,75,3,103.00999999999999,4,2,2,8,422,Potential Loyalists,San Antonio,TX,38,Male,120.39,103.00999999999999,3
C00451,422,1,25.12,1,1,1,3,111,Lost,Boston,MA,48,Male,70.71,25.12,1
C00452,589,2,46.47,1,1,1,3,111,Lost,Houston,TX,26,Male,198.04,46.47,2
C00453,10,3,84.56,5,2,2,9,522,Potential Loyalists,Jacksonville,FL,48,Female,97.17,84.56,3
C00454,257,4,237.06,2,3,5,10,235,Need Attention,Austin,TX,44,Female,282.44,237.06,4
C00455,270,4,115.94,2,3,2,7,232,Need Attention,San Diego,CA,44,Male,131.67,115.94,4
C00456,15,6,342.94,5,4,5,14,545,Champions,Phoenix,AZ,26,Male,426.27,342.94,6
C00457,106,5,139.56,3,4,3,10,343,Loyal Customers,Chicago,IL,46,Female,142.01,139.56,5
C00458,98,6,192.69,3,4,4,11,344,Loyal Customers,San Antonio,TX,23,Male,214.24,192.69,6
C00460,158,5,204.79,3,4,4,11,344,Loyal Customers,Boston,MA,40,Male,253.4,204.79,5
C00461,114,2,68.39999999999999,3,1,1,5,311,Lost,New York,NY,26,Female,74.67,68.39999999999999,2
C00462,28,4,108.62,5,3,2,10,532,Potential Loyalists,Jacksonville,FL,38,Male,127.78,108.62,4
C00463,43,8,419.45,4,5,5,14,455,Champions,Houston,TX,40,Male,1794.09,419.45,8
C00464,98,4,130.37,3,3,3,9,333,Promising,San Antonio,TX,31,Male,1321.71,130.37,4
C00465,271,1,37.66,2,1,1,4,211,Lost,Houston,TX,28,Female,276.76,37.66,1
C00466,53,2,155.06,4,1,3,8,413,Recent Customers,Philadelphia,PA,43,Male,263.24,155.06,2
C00467,628,1,31.54,1,1,1,3,111,Lost,Columbus,OH,38,Male,39.43,31.54,1
C00468,34,1,33.44,5,1,1,7,511,Recent Customers,Houston,TX,25,Male,59.25,33.44,1
C00469,27,4,68.78,5,3,1,9,531,Need Attention,San Jose,CA,45,Male,143.5,68.78,4
C00470,273,1,41.22,2,1,1,4,211,Lost,Houston,TX,31,Female,64.39,41.22,1
C00471,327,4,125.13000000000001,1,3,3,7,133,At Risk,San Francisco,CA,39,Female,158.57,125.13000000000001,4
C00472,12,4,66.12,5,3,1,9,531,Need Attention,Chicago,IL,48,Female,404.48,66.12,4
C00473,16,5,126.82000000000001,5,4,3,12,543,Loyal Customers,Philadelphia,PA,43,Female,128.32,126.82000000000001,5
C00474,238,3,105.6,2,2,2,6,222,Need Attention,San Francisco,CA,43,Male,206.49,105.6,3
C00475,185,3,216.22,2,2,4,8,224,Need Attention,Fort Worth,TX,40,Male,616.54,216.22,3
C00476,13,6,157.63,5,4,3,12,543,Loyal Customers,Jacksonville,FL,28,Female,1779.32,157.63,6
C00477,22,4,144.69,5,3,3,11,533,Potential Loyalists,Houston,TX,48,Female,184.86,144.69,4
C00478,2,4,163.65,5,3,3,11,533,Potential Loyalists,Denver,CO,30,Female,367.18,163.65,4
C00479,422,2,99.21000000000001,1,1,2,4,112,Hibernating,Boston,MA,34,Female,883.12,99.21000000000001,2
C00480,20,4,305.75,5,3,5,13,535,Potential Loyalists,San Francisco,CA,25,Female,339.91,305.75,4
C00481,304,5,202.18,1,4,4,9,144,At Risk,Miami,FL,26,Male,1703.15,202.18,5
C00482,296,3,110.39000000000001,1,2,2,5,122,Hibernating,Chicago,IL,43,Male,206.65,110.39000000000001,3
C00483,383,4,66.05,1,3,1,5,131,At Risk,Boston,MA,32,Male,180.78,66.05,4
C00484,132,4,146.28,3,3,3,9,333,Promising,Houston,TX,24,Female,505.29,146.28,4
C00485,9,3,174.44,5,2,4,11,524,Potential Loyalists,San Jose,CA,37,Female,456.99,174.44,3
C00486,159,5,106.42999999999999,3,4,2,9,342,Promising,Austin,TX,39,Male,436.56,106.42999999999999,5
C00487,341,5,156.6,1,4,3,8,143,At Risk,Houston,TX,36,Female,243.92,156.6,5
C00488,269,3,132.7,2,2,3,7,223,Need Attention,San Francisco,CA,23,Male,137.2,132.7,3
C00489,539,1,12.42,1,1,1,3,111,Lost,Philadelphia,PA,35,Male,22.97,12.42,1
C00490,129,5,213.29000000000002,3,4,4,11,344,Loyal Customers,Charlotte,NC,25,Female,746.21,213.29000000000002,5
C00491,78,5,138.13,4,4,3,11,443,Loyal Customers,Seattle,WA,37,Female,296.62,138.13,5
C00492,309,4,181.51999999999998,1,3,4,8,134,At Risk,Los Angeles,CA,30,Female,285.99,181.51999999999998,4
C00493,582,2,60.55,1,1,1,3,111,Lost,Jacksonville,FL,31,Female,213.23,60.55,2
C00494,341,3,174.0,1,2,4,7,124,Cannot Lose Them,Los Angeles,CA,48,Female,197.65,174.0,3
C00495,381,7,306.84000000000003,1,5,5,11,155,At Risk,New York,NY,42,Female,1076.79,306.84000000000003,7
C00496,648,2,42.599999999999994,1,1,1,3,111,Lost,Jacksonville,FL,35,Female,63.9,42.599999999999994,2
C00497,248,3,87.0,2,2,2,6,222,Need Attention,San Diego,CA,42,Female,111.42,87.0,3
C00498,41,3,153.43,4,2,3,9,423,Potential Loyalists,Chicago,IL,31,Male,815.51,153.43,3
C00499,86,5,191.14,4,4,4,12,444,Champions,Seattle,WA,23,Female,274.68,191.14,5
C00500,141,1,54.96,3,1,1,5,311,Lost,Indianapolis,IN,35,Female,349.89,54.96,1
C00501,24,8,279.59,5,5,5,15,555,Champions,Denver,CO,32,Female,285.33,279.59,8
C00502,234,2,175.86,2,1,4,7,214,Cannot Lose Them,Denver,CO,47,Female,193.53,175.86,2
C00503,485,2,56.78,1,1,1,3,111,Lost,San Antonio,TX,37,Female,82.79,56.78,2
C00504,314,4,172.05,1,3,4,8,134,At Risk,Jacksonville,FL,35,Male,1828.97,172.05,4
C00505,165,6,236.13,2,4,5,11,245,Need Attention,Seattle,WA,31,Female,295.12,236.13,6
C00506,26,7,288.09,5,5,5,15,555,Champions,Fort Worth,TX,29,Male,1159.89,288.09,7
C00507,183,6,194.34,2,4,4,10,244,Need Attention,Denver,CO,30,Male,283.36,194.34,6
C00508,290,2,139.86,1,1,3,5,113,Hibernating,Columbus,OH,33,Male,173.83,139.86,2
C00510,97,4,219.07999999999998,3,3,4,10,334,Promising,Dallas,TX,38,Female,526.08,219.07999999999998,4
C00511,299,4,146.35,1,3,3,7,133,At Risk,New York,NY,44,Male,353.78,146.35,4
C00512,128,2,80.02,3,1,2,6,312,Lost,San Francisco,CA,42,Female,106.73,80.02,2
C00513,76,4,190.78,4,3,4,11,434,Potential Loyalists,Los Angeles,CA,28,Female,372.42,190.78,4
C00514,142,2,24.98,3,1,1,5,311,Lost,Phoenix,AZ,43,Female,82.64,24.98,2
C00515,69,5,121.22,4,4,2,10,442,Potential Loyalists,Austin,TX,48,Male,617.27,121.22,5
C00516,161,6,223.66,3,4,4,11,344,Loyal Customers,Dallas,TX,31,Male,971.94,223.66,6
C00517,391,6,276.45,1,4,5,10,145,At Risk,San Diego,CA,29,Male,445.21,276.45,6
C00518,77,7,285.02,4,5,5,14,455,Champions,San Diego,CA,48,Female,1118.71,285.02,7
C00519,168,7,272.02,2,5,5,12,255,Need Attention,Columbus,OH,42,Male,449.26,272.02,7
C00520,307,7,325.21999999999997,1,5,5,11,155,At Risk,Phoenix,AZ,30,Female,334.07,325.21999999999997,7
C00521,80,6,156.96,4,4,3,11,443,Loyal Customers,Miami,FL,23,Female,770.72,156.96,6
C00522,164,2,23.67,2,1,1,4,211,Lost,Chicago,IL,41,Female,33.5,23.67,2
C00523,196,7,326.15,2,5,5,12,255,Need Attention,Jacksonville,FL,43,Male,875.28,326.15,7
C00524,38,3,197.38,5,2,4,11,524,Potential Loyalists,San Diego,CA,40,Male,220.31,197.38,3
C00525,169,4,189.48000000000002,2,3,4,9,234,Need Attention,Indianapolis,IN,37,Male,247.59,189.48000000000002,4
C00526,150,5,208.06,3,4,4,11,344,Loyal Customers,Austin,TX,48,Female,300.55,208.06,5
C00527,67,6,447.15999999999997,4,4,5,13,445,Champions,Columbus,OH,26,Male,561.54,447.15999999999997,6
C00528,89,5,120.77,4,4,2,10,442,Potential Loyalists,San Francisco,CA,30,Male,195.3,120.77,5
C00529,89,5,214.95,4,4,4,12,444,Champions,Houston,TX,39,Female,305.28,214.95,5
C00530,30,4,250.92000000000002,5,3,5,13,535,Potential Loyalists,Dallas,TX,47,Male,1409.01,250.92000000000002,4
C00531,168,4,187.04,2,3,4,9,234,Need Attention,Jacksonville,FL,31,Male,806.33,187.04,4
C00532,352,2,55.25,1,1,1,3,111,Lost,Los Angeles,CA,47,Male,155.9,55.25,2
C00533,581,1,14.15,1,1,1,3,111,Lost,San Jose,CA,44,Female,35.13,14.15,1
C00534,13,6,174.04000000000002,5,4,4,13,544,Champions,Seattle,WA,29,Female,916.33,174.04000000000002,6
C00535,38,6,255.45999999999998,5,4,5,14,545,Champions,Dallas,TX,24,Male,355.46,255.45999999999998,6
C00536,179,5,197.72,2,4,4,10,244,Need Attention,San Francisco,CA,32,Female,482.14,197.72,5
